region,timepoint,strata_level,focal_cell_type,neighbor_cell_type,log2_enrichment,enrichment_score,range_min,range_max,mouse_values,n_focal_cells,n_rois,n_mice,n_mice_effective,n_clipped_extremes,below_min_support,insufficient_support
Cortex,pooled,region,neutrophil,fibroblast,-0.4964995818804847,0.7088245209076537,-0.6988369569342532,-0.2941622068267163,"[-0.2941622068267163, -0.6988369569342532]",1712,12,2,2,0,False,False
Cortex,pooled,region,neutrophil,immune_cells,-0.3888497693638634,0.7637382743893047,-0.48678838141913844,-0.29091115730858835,"[-0.29091115730858835, -0.48678838141913844]",1712,12,2,2,0,False,False
Cortex,pooled,region,neutrophil,m2_macrophage,0.05389201722328435,1.0380615708472054,-0.10600009785499934,0.21378413230156804,"[-0.10600009785499934, 0.21378413230156804]",1712,12,2,2,0,False,False
Cortex,pooled,region,neutrophil,myeloid,-0.43642623355217824,0.7389628622848526,-0.5833438325136967,-0.28950863459065973,"[-0.28950863459065973, -0.5833438325136967]",1599,11,2,2,0,False,False
Cortex,pooled,region,neutrophil,neutrophil,0.29299912459165883,1.2251845884785857,0.28286954177255763,0.30312870741076003,"[0.28286954177255763, 0.30312870741076003]",1712,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_endothelial_cd140b,1.6181466603138106,3.0698042437921917,1.5070041121515958,1.7292892084760252,"[1.5070041121515958, 1.7292892084760252]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_endothelial_cd44,-0.15382079673957416,0.8988667717250872,-0.16064136374880764,-0.14700022973034066,"[-0.14700022973034066, -0.16064136374880764]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_fibroblast_cd140b,0.05620530213877884,1.0397273826361262,-0.09399462255731027,0.20640522683486795,"[-0.09399462255731027, 0.20640522683486795]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_fibroblast_cd44,0.15403394528768882,1.112676300527033,-0.11723794415729316,0.4253058347326708,"[-0.11723794415729316, 0.4253058347326708]",108,9,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_immune,1.6658842268511411,3.173080729699013,1.1565100079569293,2.175258445745353,"[1.1565100079569293, 2.175258445745353]",95,8,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_m2_cd140b,0.6242960918495912,1.5414585458550842,0.5875675785784574,0.6610246051207251,"[0.5875675785784574, 0.6610246051207251]",128,10,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_m2_cd44,-0.7889480671389981,0.5787659420249427,-0.9346901347879782,-0.6432059994900179,"[-0.9346901347879782, -0.6432059994900179]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_myeloid_cd140b,1.1723623317459455,2.253804427162335,1.1565100079569293,1.1882146555349615,"[1.1565100079569293, 1.1882146555349615]",115,9,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,activated_myeloid_cd44,0.031089435201922297,1.0217834229017337,0.028461114940112518,0.033717755463732076,"[0.033717755463732076, 0.028461114940112518]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,endothelial,0.5460163349065489,1.4600485419524014,0.453093468850135,0.6389392009629628,"[0.453093468850135, 0.6389392009629628]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,fibroblast,-0.49370179923551893,0.7102004604197394,-0.8532086231859951,-0.1341949752850427,"[-0.8532086231859951, -0.1341949752850427]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,immune_cells,-0.12229062295703953,0.9187277921914953,-0.20066331765037848,-0.04391792826370059,"[-0.20066331765037848, -0.04391792826370059]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,m2_macrophage,-0.28105602284891645,0.8229883863075258,-0.6048006483184171,0.04268860262058414,"[0.04268860262058414, -0.6048006483184171]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,myeloid,-0.08485257211416282,0.9428808832605484,-0.31367161578291136,0.14396647155458572,"[0.14396647155458572, -0.31367161578291136]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd140b,neutrophil,-0.46126366235066535,0.7263497672848525,-0.552849507633743,-0.36967781706758773,"[-0.552849507633743, -0.36967781706758773]",138,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_endothelial_cd140b,-0.5754649706358644,0.6710699353335138,-0.8742716466444279,-0.2766582946273009,"[-0.8742716466444279, -0.2766582946273009]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_endothelial_cd44,1.289312555116298,2.4441156555783023,1.1613989557033517,1.4172261545292442,"[1.4172261545292442, 1.1613989557033517]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_fibroblast_cd140b,-0.3591051285756533,0.7796480279202413,-0.5660679917140411,-0.15214226543726553,"[-0.5660679917140411, -0.15214226543726553]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_fibroblast_cd44,0.8060351859489885,1.7483998820977518,0.5780761151359163,1.0339942567620606,"[0.5780761151359163, 1.0339942567620606]",87,9,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_immune,1.5133435736181442,2.854708771062744,1.2188332729648401,1.8078538742714483,"[1.8078538742714483, 1.2188332729648401]",65,8,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_m2_cd140b,1.012946089800261,2.0180278572148946,0.39984248683616624,1.6260496927643555,"[1.6260496927643555, 0.39984248683616624]",91,10,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_m2_cd44,-0.39373040457373776,0.761158914371448,-0.8843545672877365,0.09689375814026101,"[0.09689375814026101, -0.8843545672877365]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,activated_myeloid_cd140b,,,,,[-0.32622823232098797],71,9,2,1,0,False,True
Medulla,pooled,region,activated_endothelial_cd44,activated_myeloid_cd44,-0.09559990879344547,0.9358830028785248,-0.19897113097907237,0.007771313392181428,"[0.007771313392181428, -0.19897113097907237]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,endothelial,0.29773598326627987,1.2292138975097295,0.1359301051907465,0.45954186134181324,"[0.1359301051907465, 0.45954186134181324]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,fibroblast,0.06645920006007422,1.0471435276293375,0.01209884644199526,0.12081955367815318,"[0.01209884644199526, 0.12081955367815318]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,immune_cells,-0.6223244261982513,0.6496234306642131,-0.8459042443937475,-0.3987446080027553,"[-0.3987446080027553, -0.8459042443937475]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,m2_macrophage,-0.8235046572960387,0.5650675873381222,-0.9873285029438424,-0.659680811648235,"[-0.9873285029438424, -0.659680811648235]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,myeloid,-1.5356812043172936,0.34491643902518115,-1.925788920846467,-1.14557348778812,"[-1.14557348778812, -1.925788920846467]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_endothelial_cd44,neutrophil,0.054937454637078144,1.038814066467727,0.002261860186014997,0.10761304908814129,"[0.002261860186014997, 0.10761304908814129]",108,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_endothelial_cd140b,0.3462430823685061,1.271245865840044,0.30930255657045697,0.3831836081665553,"[0.3831836081665553, 0.30930255657045697]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_endothelial_cd44,-0.4410237297937341,0.7366117268424048,-0.8293070779842281,-0.05274038160324012,"[-0.8293070779842281, -0.05274038160324012]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_fibroblast_cd140b,0.6537207326649264,1.5732203276762615,0.47743319797028433,0.8300082673595683,"[0.47743319797028433, 0.8300082673595683]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_fibroblast_cd44,0.6528515612877109,1.5722728050058514,0.09486869546630797,1.2108344271091138,"[1.2108344271091138, 0.09486869546630797]",163,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_immune,0.5750107242031877,1.4896885366085901,0.3377441502560863,0.8122772981502889,"[0.3377441502560863, 0.8122772981502889]",140,8,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_m2_cd140b,,,,,[0.9914400431560668],172,10,2,1,0,False,True
Medulla,pooled,region,activated_fibroblast_cd140b,activated_m2_cd44,-0.6066019676728915,0.6567417294692294,-1.0505251460422351,-0.16267878930354787,"[-1.0505251460422351, -0.16267878930354787]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_myeloid_cd140b,0.48806271849610894,1.4025602230262628,0.4767919342252138,0.4993335027670041,"[0.4767919342252138, 0.4993335027670041]",152,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,activated_myeloid_cd44,-0.2934869670340458,0.8159275916072274,-0.6112527883610533,0.02427885429296177,"[0.02427885429296177, -0.6112527883610533]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,endothelial,-0.0529034255761302,0.9639943356408803,-0.15894555081540218,0.053138699663141775,"[-0.15894555081540218, 0.053138699663141775]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,fibroblast,0.566024155476328,1.4804380852119923,0.31158542937173545,0.8204628815809206,"[0.8204628815809206, 0.31158542937173545]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,immune_cells,0.12027555881086692,1.086942451766035,-0.16101684609313985,0.4015679637148737,"[0.4015679637148737, -0.16101684609313985]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,m2_macrophage,-0.4167846959267234,0.7490922514591615,-0.5615278237641811,-0.2720415680892657,"[-0.2720415680892657, -0.5615278237641811]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,myeloid,-0.24653374071052953,0.8429192054359341,-0.650793797896931,0.15772631647587199,"[0.15772631647587199, -0.650793797896931]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd140b,neutrophil,-0.22343829050088404,0.8565217040947436,-0.2716761635568303,-0.17520041744493783,"[-0.2716761635568303, -0.17520041744493783]",213,12,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,activated_endothelial_cd140b,0.15403394528768882,1.112676300527033,-0.11723794415729316,0.4253058347326708,"[-0.11723794415729316, 0.4253058347326708]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,activated_endothelial_cd44,0.5764032683723719,1.4911271348718436,0.5747304216088274,0.5780761151359163,"[0.5780761151359163, 0.5747304216088274]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,activated_fibroblast_cd140b,0.44214526708395296,1.3586230794163854,-0.18813880438946073,1.0724293385573667,"[1.0724293385573667, -0.18813880438946073]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,activated_fibroblast_cd44,,,,,[1.3897561425376348],42,9,2,1,0,False,True
Medulla,pooled,region,activated_fibroblast_cd44,activated_immune,,,,,[0.2326607567902751],22,6,2,1,0,False,True
Medulla,pooled,region,activated_fibroblast_cd44,activated_m2_cd140b,1.6861133326721454,3.2178862588268493,1.3630152869305618,2.009211378413729,"[1.3630152869305618, 2.009211378413729]",36,7,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,activated_m2_cd44,-0.4099716534980273,0.7526381616190808,-0.8641107046391014,0.04416739764304685,"[0.04416739764304685, -0.8641107046391014]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,activated_myeloid_cd140b,,,,,[],31,7,2,0,0,False,True
Medulla,pooled,region,activated_fibroblast_cd44,activated_myeloid_cd44,0.7196569593247589,1.6467904179782904,0.4913361309978002,0.9479777876517177,"[0.9479777876517177, 0.4913361309978002]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,endothelial,-0.301411162456916,0.8114582855748139,-0.4115263494620815,-0.19129597545175056,"[-0.4115263494620815, -0.19129597545175056]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,fibroblast,0.4754320609147704,1.390334537396138,0.03332420560665572,0.9175399162228851,"[0.9175399162228851, 0.03332420560665572]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,immune_cells,-0.46191792027214407,0.7260204444991067,-1.173990892720858,0.2501550521765699,"[0.2501550521765699, -1.173990892720858]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,m2_macrophage,-0.1627316295235374,0.8933320147324796,-0.6881117094981194,0.3626484504510446,"[0.3626484504510446, -0.6881117094981194]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,myeloid,0.8278222613145227,1.7750039822303516,0.47995992206910165,1.175684600559944,"[1.175684600559944, 0.47995992206910165]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_fibroblast_cd44,neutrophil,0.15540677880861353,1.1137356001611851,0.03446952731776351,0.2763440302994636,"[0.03446952731776351, 0.2763440302994636]",42,9,2,2,0,False,False
Medulla,pooled,region,activated_immune,activated_endothelial_cd140b,,,,,"[1.4065100079569293, 2.1752584457453534]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,activated_endothelial_cd44,,,,,"[1.8078538742714483, 1.7188332729648401]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,activated_fibroblast_cd140b,,,,,"[0.6302254006166644, 1.2529199964460764]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,activated_fibroblast_cd44,,,,,[1.232660756790275],13,6,2,1,0,True,True
Medulla,pooled,region,activated_immune,activated_immune,,,,,[],16,8,2,0,0,True,True
Medulla,pooled,region,activated_immune,activated_m2_cd140b,,,,,[1.4550531781267233],12,6,2,1,0,True,True
Medulla,pooled,region,activated_immune,activated_m2_cd44,,,,,"[0.71325911461836, 0.7180875839605168]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,activated_myeloid_cd140b,,,,,[5.385431037193521],10,6,2,1,0,True,True
Medulla,pooled,region,activated_immune,activated_myeloid_cd44,,,,,"[1.3724953827439315, 0.6313606434978463]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,endothelial,,,,,"[0.035380557704152736, 0.49498749817414184]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,fibroblast,,,,,"[1.2988520848063694, -0.8668749167606394]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,immune_cells,,,,,"[0.43953716887849, 0.2689142625650306]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,m2_macrophage,,,,,"[0.595155474695528, 0.7602209464665093]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,myeloid,,,,,"[0.28786625881372946, 0.8507697039569343]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_immune,neutrophil,,,,,"[-0.5603444487174756, -0.5642059982867864]",16,8,2,2,0,True,False
Medulla,pooled,region,activated_m2_cd140b,activated_endothelial_cd140b,0.44624218850867625,1.362486739201413,0.2199542977177387,0.6725300792996138,"[0.6725300792996138, 0.2199542977177387]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,activated_endothelial_cd44,0.512946089800261,1.4269611824600101,0.39984248683616636,0.6260496927643556,"[0.6260496927643556, 0.39984248683616636]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,activated_fibroblast_cd140b,,,,,[0.6930694238901318],36,10,2,1,0,False,True
Medulla,pooled,region,activated_m2_cd140b,activated_fibroblast_cd44,1.6861133326721454,3.2178862588268493,1.3630152869305618,2.009211378413729,"[1.3630152869305618, 2.009211378413729]",29,7,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,activated_immune,,,,,[],17,6,2,0,0,True,True
Medulla,pooled,region,activated_m2_cd140b,activated_m2_cd140b,1.8267252586345204,3.5473096201068035,1.3630152869305618,2.290435230338479,"[1.3630152869305618, 2.290435230338479]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,activated_m2_cd44,0.1458257287628851,1.106363701134622,-0.06096801729142699,0.3526194748171972,"[-0.06096801729142699, 0.3526194748171972]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,activated_myeloid_cd140b,2.9799791119971353,7.889747403725414,2.8724953827439315,3.0874628412503395,"[2.8724953827439315, 3.0874628412503395]",31,8,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,activated_myeloid_cd44,0.8045902457955567,1.7466496379974634,0.736685108847182,0.8724953827439315,"[0.8724953827439315, 0.736685108847182]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,endothelial,-0.5807972350613126,0.668594209304799,-0.785617670442327,-0.3759767996802982,"[-0.3759767996802982, -0.785617670442327]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,fibroblast,,,,,[-0.11268397397218628],36,10,2,1,0,False,True
Medulla,pooled,region,activated_m2_cd140b,immune_cells,0.4672672964505935,1.3824883244057997,-0.04484173650235194,0.9793763294035389,"[0.9793763294035389, -0.04484173650235194]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,m2_macrophage,1.0743821462058925,2.105820032667627,0.6508128031944476,1.4979514892173373,"[0.6508128031944476, 1.4979514892173373]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,myeloid,1.3987176406106996,2.6366711381336385,1.3960012791426308,1.4014340020787683,"[1.3960012791426308, 1.4014340020787683]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd140b,neutrophil,-0.2263733402661237,0.8547809492656682,-0.5065799723273888,0.053833291795141375,"[0.053833291795141375, -0.5065799723273888]",36,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_endothelial_cd140b,-0.9450384140264219,0.5194157212035106,-1.2072041506649196,-0.6828726773879241,"[-1.2072041506649196, -0.6828726773879241]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_endothelial_cd44,-0.9883978866547098,0.5040371978349724,-1.0305951924680254,-0.9462005808413944,"[-0.9462005808413944, -1.0305951924680254]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_fibroblast_cd140b,-0.45134786537001365,0.7313592423595033,-0.8505251460422351,-0.05217058469779223,"[-0.8505251460422351, -0.05217058469779223]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_fibroblast_cd44,0.05052013213424114,1.0356382332507499,-0.4704212317483341,0.5714614960168164,"[0.5714614960168164, -0.4704212317483341]",135,9,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_immune,0.7156733492894384,1.6422495261640109,0.71325911461836,0.7180875839605168,"[0.71325911461836, 0.7180875839605168]",143,8,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_m2_cd140b,0.16121399084580684,1.1182277021951617,-0.37068885899690684,0.6931168406885205,"[0.6931168406885205, -0.37068885899690684]",166,10,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_m2_cd44,1.0409338991468966,2.0575591411646705,1.0257071594306548,1.0561606388631384,"[1.0257071594306548, 1.0561606388631384]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_myeloid_cd140b,1.326155427625838,2.507336152237222,0.34245559266488884,2.309855262586787,"[0.34245559266488884, 2.309855262586787]",156,9,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,activated_myeloid_cd44,0.768946913701383,1.7040254866208442,0.5585800717274395,0.9793137556753265,"[0.5585800717274395, 0.9793137556753265]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,endothelial,-1.0105553201044146,0.49635515462954544,-1.32526532746659,-0.6958453127422393,"[-0.6958453127422393, -1.32526532746659]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,fibroblast,-0.5303785009493969,0.6923730613985384,-0.8356662027542392,-0.22509079914455457,"[-0.8356662027542392, -0.22509079914455457]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,immune_cells,0.15318630711235545,1.112022752916958,0.07177070930209305,0.23460190492261784,"[0.23460190492261784, 0.07177070930209305]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,m2_macrophage,0.3892821165356598,1.3097415157458367,0.2466424158364842,0.5319218172348354,"[0.5319218172348354, 0.2466424158364842]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,myeloid,0.19440602381903271,1.1442529598838396,0.08056917056367595,0.30824287707438947,"[0.30824287707438947, 0.08056917056367595]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_m2_cd44,neutrophil,0.04089243960594676,1.0287500063884731,0.0014286650095750111,0.0803562142023185,"[0.0803562142023185, 0.0014286650095750111]",189,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd140b,activated_endothelial_cd140b,,,,,"[0.9065100079569293, 1.6882146555349615]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,activated_endothelial_cd44,,,,,[-0.32622823232098797],18,9,2,1,0,True,True
Medulla,pooled,region,activated_myeloid_cd140b,activated_fibroblast_cd140b,,,,,"[0.5429876625236093, 0.4993335027670041]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,activated_fibroblast_cd44,,,,,[],14,7,2,0,0,True,True
Medulla,pooled,region,activated_myeloid_cd140b,activated_immune,,,,,[5.385431037193521],11,6,2,1,0,True,True
Medulla,pooled,region,activated_myeloid_cd140b,activated_m2_cd140b,,,,,"[2.8724953827439315, 1.6233307180497967]",15,8,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,activated_m2_cd44,,,,,"[0.6622315099510466, 2.0874628412503395]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,activated_myeloid_cd140b,,,,,"[3.797012977836145, 3.2842947654934775]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,activated_myeloid_cd44,,,,,"[0.9724599356272187, 1.5025003405291832]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,endothelial,,,,,"[0.10789457358109437, -0.5941180208185063]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,fibroblast,,,,,"[0.34926680347787264, 0.5193741590935794]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,immune_cells,,,,,"[0.47589350183915646, -0.4022705321064614]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,m2_macrophage,,,,,"[0.3630152869305618, 0.15458591310709469]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,myeloid,,,,,"[1.4462739769508604, 0.41840209015650914]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd140b,neutrophil,,,,,"[-0.495958829740003, -0.23199300358238095]",18,9,2,2,0,True,False
Medulla,pooled,region,activated_myeloid_cd44,activated_endothelial_cd140b,0.2532856521038196,1.1919185498336582,0.0013875403653970664,0.5051837638422421,"[0.0013875403653970664, 0.5051837638422421]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_endothelial_cd44,0.46054768391577383,1.376064108106626,0.26708342925907697,0.6540119385724706,"[0.6540119385724706, 0.26708342925907697]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_fibroblast_cd140b,-0.2561675437862848,0.8373092430436645,-0.4328545670458203,-0.07948052052674932,"[-0.07948052052674932, -0.4328545670458203]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_fibroblast_cd44,0.7444023380170205,1.675280111092795,0.5408268883823231,0.9479777876517179,"[0.9479777876517179, 0.5408268883823231]",67,9,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_immune,0.30803082655640773,1.2380167436803367,-0.01529899038503077,0.6313606434978463,"[-0.01529899038503077, 0.6313606434978463]",87,8,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_m2_cd140b,0.6304381918185236,1.5480351090517332,0.09589975053253763,1.1649766331045095,"[1.1649766331045095, 0.09589975053253763]",85,10,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_m2_cd44,0.623250247209502,1.540341510085973,0.4636723695219385,0.7828281248970654,"[0.4636723695219385, 0.7828281248970654]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_myeloid_cd140b,1.398444185521882,2.636171418655681,0.9724599356272189,1.8244284354165454,"[0.9724599356272189, 1.8244284354165454]",81,9,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,activated_myeloid_cd44,1.438958174273171,2.711250049567582,1.3352059848620434,1.5427103636842985,"[1.3352059848620434, 1.5427103636842985]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,endothelial,-0.8604492224363148,0.5507810305438242,-1.0975838986971964,-0.6233145461754332,"[-0.6233145461754332, -1.0975838986971964]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,fibroblast,-0.4443973382009816,0.7348912410913976,-0.5008935228439585,-0.38790115355800475,"[-0.38790115355800475, -0.5008935228439585]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,immune_cells,0.2658472592908423,1.2023419480629836,0.1224989630997447,0.40919555548193987,"[0.40919555548193987, 0.1224989630997447]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,m2_macrophage,0.5177678987846969,1.4317383841666358,0.3247808574967452,0.7107549400726486,"[0.3247808574967452, 0.7107549400726486]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,myeloid,0.4553566848344097,1.3711217524843202,0.10894170529901952,0.8017716643698,"[0.8017716643698, 0.10894170529901952]",106,12,2,2,0,False,False
Medulla,pooled,region,activated_myeloid_cd44,neutrophil,0.005919484337302883,1.0041115030109053,-0.20822421804590313,0.2200631867205089,"[-0.20822421804590313, 0.2200631867205089]",106,12,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_endothelial_cd140b,0.6493660514822601,1.5684788239619698,0.5799138876763164,0.7188182152882039,"[0.5799138876763164, 0.7188182152882039]",692,12,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_endothelial_cd44,0.28721261543191806,1.220280334355512,0.04805296990363861,0.5263722609601975,"[0.04805296990363861, 0.5263722609601975]",692,12,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_fibroblast_cd140b,-0.014729605123831577,0.9898421586593544,-0.2613194412900416,0.23186023104237843,"[-0.2613194412900416, 0.23186023104237843]",692,12,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_fibroblast_cd44,-0.34131641620057623,0.7893207515219207,-0.643929017489232,-0.03870381491192047,"[-0.643929017489232, -0.03870381491192047]",572,9,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_immune,0.2282482512420121,1.1714117341396055,0.20139555741569035,0.2551009450683338,"[0.20139555741569035, 0.2551009450683338]",441,8,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_m2_cd140b,-0.11246590696209138,0.9250056565308797,-0.3738389326316133,0.1489071187074305,"[0.1489071187074305, -0.3738389326316133]",626,10,2,2,0,False,False
Medulla,pooled,region,endothelial,activated_m2_cd44,-0.9930885051014808,0.5024010884359913,-1.3371113669834158,-0.6490656432195459,"[-0.6490656432195459, -1.3371113669834158]",692,12,2,2,0,False,False
