focal_cell_type,neighbor_cell_type,timepoint,observed_proportion,expected_proportion,enrichment_score,log2_enrichment,fraction_significant_raw,n_focal_cells,n_rois,fraction_significant_fdr
activated_m2_cd140b,activated_fibroblast_cd44,D1,0.06451612903225806,0.06262992832664174,1.18232218750822,-0.10623285416843657,0.16666666666666666,31.0,6.0,0.0
activated_m2_cd140b,activated_fibroblast_cd44,D3,0.07065217391304349,0.07650409361616259,0.9037419832291868,-0.25610775705339384,0.0,92.0,6.0,0.0
activated_m2_cd140b,activated_fibroblast_cd44,D7,0.05786516853932585,0.07916663805290534,0.7166935975488811,,0.16666666666666666,178.0,6.0,0.16666666666666666
activated_m2_cd140b,activated_fibroblast_cd44,Sham,0.05555555555555555,0.042419478188288506,1.1995869657532536,,0.0,36.0,5.0,0.0
activated_m2_cd140b,activated_immune,D1,0.009677419354838712,0.016758295606145234,0.6333905605252854,,0.0,31.0,6.0,0.0
activated_m2_cd140b,activated_immune,D3,0.005434782608695652,0.007850008159817033,0.7410416666666666,,0.0,92.0,6.0,0.0
activated_m2_cd140b,activated_immune,D7,0.009550561797752809,0.008357469485230971,1.2240875376367777,,0.0,178.0,6.0,0.0
activated_m2_cd140b,activated_immune,Sham,0.008333333333333333,0.01999085494326388,0.3339324618736383,,0.0,36.0,5.0,0.0
activated_m2_cd140b,activated_m2_cd140b,D1,0.035483870967741936,0.009275094761939332,2.691315136476427,,0.16666666666666666,31.0,6.0,0.16666666666666666
activated_m2_cd140b,activated_m2_cd140b,D3,0.07608695652173914,0.03148056090741599,3.4350296442687744,,0.6666666666666666,92.0,6.0,0.6666666666666666
activated_m2_cd140b,activated_m2_cd140b,D7,0.2,0.052419051846748,4.2889106376349115,1.9141427639380353,1.0,178.0,6.0,0.8333333333333334
activated_m2_cd140b,activated_m2_cd140b,Sham,0.03055555555555555,0.010148327352223676,2.695061728395062,,0.2,36.0,5.0,0.2
activated_m2_cd140b,activated_m2_cd44,D1,0.1064516129032258,0.08461846416040446,1.2050144581233875,,0.0,31.0,6.0,0.0
activated_m2_cd140b,activated_m2_cd44,D3,0.10869565217391304,0.1134264509449432,0.9384974493109527,-0.16168532121489745,0.0,92.0,6.0,0.0
activated_m2_cd140b,activated_m2_cd44,D7,0.10617977528089886,0.09877722158140163,1.1196952025677631,0.11840216162524725,0.16666666666666666,178.0,6.0,0.0
activated_m2_cd140b,activated_m2_cd44,Sham,0.09999999999999999,0.08505548188408923,1.1200024902329473,,0.6,36.0,5.0,0.0
activated_m2_cd140b,activated_myeloid_cd140b,D1,0.0064516129032258064,0.004539839177600189,1.5903225806451615,,0.0,31.0,6.0,0.0
activated_m2_cd140b,activated_myeloid_cd140b,D3,0.016049382716049384,0.008720066561806036,2.486985596707819,,0.0,81.0,5.0,0.0
activated_m2_cd140b,activated_myeloid_cd140b,D7,0.019662921348314606,0.014465362604809559,1.7338612854062292,0.6573897750267657,0.0,178.0,6.0,0.0
activated_m2_cd140b,activated_myeloid_cd140b,Sham,0.013888888888888888,0.005642883752999721,2.585277777777778,,0.2,36.0,5.0,0.0
activated_m2_cd140b,activated_myeloid_cd44,D1,0.025806451612903226,0.03887179950497264,0.5939445120714141,,0.0,31.0,6.0,0.0
activated_m2_cd140b,activated_myeloid_cd44,D3,0.011956521739130435,0.021577537665476963,0.5065632992327365,,0.0,92.0,6.0,0.0
activated_m2_cd140b,activated_myeloid_cd44,D7,0.01348314606741573,0.021383774002653566,0.6348108278973533,,0.0,178.0,6.0,0.0
activated_m2_cd140b,activated_myeloid_cd44,Sham,0.041666666666666664,0.05132149326214967,0.775238566837371,-0.5152117344560151,0.0,36.0,5.0,0.0
activated_m2_cd140b,endothelial,D1,0.12258064516129032,0.13458319049031367,0.942327541405511,,0.16666666666666666,31.0,6.0,0.0
activated_m2_cd140b,endothelial,D3,0.1565217391304348,0.18577051163992298,0.8433281498606304,-0.2663890756796911,0.16666666666666666,92.0,6.0,0.0
activated_m2_cd140b,endothelial,D7,0.11853932584269664,0.2127807523755773,0.5523037340618064,-0.9458972155938917,0.3333333333333333,178.0,6.0,0.3333333333333333
activated_m2_cd140b,endothelial,Sham,0.041666666666666664,0.11320639363510485,0.3735480651517241,-1.4957936221206352,0.2,36.0,5.0,0.0
activated_m2_cd140b,fibroblast,D1,0.07419354838709678,0.06494924577799296,1.174376452385511,,0.0,31.0,6.0,0.0
activated_m2_cd140b,fibroblast,D3,0.05108695652173912,0.04575430596464164,1.1545547804602403,0.08998008278184728,0.16666666666666666,92.0,6.0,0.0
activated_m2_cd140b,fibroblast,D7,0.03651685393258427,0.029937406932946088,1.2163502126435688,0.13699420016663472,0.16666666666666666,178.0,6.0,0.0
activated_m2_cd140b,fibroblast,Sham,0.13055555555555554,0.08113127491164089,1.628731603825659,0.6669481909248454,0.2,36.0,5.0,0.2
activated_m2_cd140b,immune_cells,D1,0.06129032258064516,0.06472961462700402,0.9087931522354274,,0.16666666666666666,31.0,6.0,0.0
activated_m2_cd140b,immune_cells,D3,0.04891304347826087,0.044345452014355476,1.050677331771746,0.00956528743753606,0.0,92.0,6.0,0.0
activated_m2_cd140b,immune_cells,D7,0.03089887640449438,0.025293091562107784,1.06862630196013,-0.439776591727768,0.16666666666666666,178.0,6.0,0.0
activated_m2_cd140b,immune_cells,Sham,0.09722222222222221,0.06300352913856741,1.4665397993343394,0.4148470534099247,0.2,36.0,5.0,0.0
activated_m2_cd140b,m2_macrophage,D1,0.054838709677419356,0.03212690158418328,2.056343380348779,,0.3333333333333333,31.0,6.0,0.0
activated_m2_cd140b,m2_macrophage,D3,0.020652173913043477,0.016994153481292806,0.8668582775919732,,0.16666666666666666,92.0,6.0,0.0
activated_m2_cd140b,m2_macrophage,D7,0.040449438202247195,0.019694226056075424,1.8838498547715212,,0.6666666666666666,178.0,6.0,0.16666666666666666
activated_m2_cd140b,m2_macrophage,Sham,0.06666666666666667,0.023188824724017832,3.0483605794790005,,0.8,36.0,5.0,0.0
activated_m2_cd140b,myeloid,D1,0.03225806451612903,0.01816049706785269,1.5073863636363638,,0.16666666666666666,31.0,6.0,0.0
activated_m2_cd140b,myeloid,D3,0.015217391304347825,0.01198757107862109,1.2795738440303657,,0.0,92.0,6.0,0.0
activated_m2_cd140b,myeloid,D7,0.016853932584269662,0.012037656406728256,1.0793617353308365,,0.16666666666666666,178.0,6.0,0.16666666666666666
activated_m2_cd140b,myeloid,Sham,0.0393939393939394,0.02417536648529251,1.5901075977162933,0.6361611990612674,0.0,33.0,4.0,0.0
activated_m2_cd140b,neutrophil,D1,0.13870967741935486,0.14013776159811706,0.9320946608147832,-0.3386551084731643,0.3333333333333333,31.0,6.0,0.0
activated_m2_cd140b,neutrophil,D3,0.13478260869565217,0.1581126875026238,0.8241077861169926,-0.3655600882281359,0.3333333333333333,92.0,6.0,0.0
activated_m2_cd140b,neutrophil,D7,0.15730337078651685,0.18295445281720255,0.8879791351371059,-0.3138350244277805,0.16666666666666666,178.0,6.0,0.16666666666666666
activated_m2_cd140b,neutrophil,Sham,0.12777777777777777,0.1474223720712595,0.8688685000546571,-0.23288741445763497,0.0,36.0,5.0,0.0
activated_m2_cd44,activated_endothelial_cd140b,D1,0.05670103092783505,0.10167814959077198,0.5801771717670782,-0.8337581477294146,0.5,388.0,6.0,0.3333333333333333
activated_m2_cd44,activated_endothelial_cd140b,D3,0.04222222222222222,0.09250309605238878,0.4802000967992208,-1.108161343128565,0.8333333333333334,540.0,6.0,0.8333333333333334
activated_m2_cd44,activated_endothelial_cd140b,D7,0.04785591766723842,0.11381470029775252,0.4382804328379411,-1.270946538273795,0.8333333333333334,583.0,6.0,0.8333333333333334
activated_m2_cd44,activated_endothelial_cd140b,Sham,0.054742547425474256,0.0924243415280535,0.6049720504840679,-0.7534165684185136,0.8333333333333334,369.0,6.0,0.16666666666666666
activated_m2_cd44,activated_endothelial_cd44,D1,0.1420103092783505,0.17144578189364154,0.8209644115286179,-0.2883454395024274,0.3333333333333333,388.0,6.0,0.0
activated_m2_cd44,activated_endothelial_cd44,D3,0.10925925925925926,0.12476480600710119,0.8601935628638364,-0.2307171840436535,0.16666666666666666,540.0,6.0,0.0
activated_m2_cd44,activated_endothelial_cd44,D7,0.05643224699828473,0.0839840603898375,0.7321904265303302,-0.6475566173795126,0.5,583.0,6.0,0.3333333333333333
activated_m2_cd44,activated_endothelial_cd44,Sham,0.14634146341463414,0.1756193553346902,0.8373803449681664,-0.2616758464193322,0.16666666666666666,369.0,6.0,0.0
activated_m2_cd44,activated_fibroblast_cd140b,D1,0.03943298969072165,0.055699908779883574,0.7221179719304932,-0.5662104548215586,0.5,388.0,6.0,0.16666666666666666
activated_m2_cd44,activated_fibroblast_cd140b,D3,0.029444444444444447,0.04795171778927587,0.6134079415954415,-0.7168253249016371,0.6666666666666666,540.0,6.0,0.0
activated_m2_cd44,activated_fibroblast_cd140b,D7,0.02469982847341338,0.03415954018604029,0.7704561285170759,-0.4867221482174411,0.3333333333333333,583.0,6.0,0.0
activated_m2_cd44,activated_fibroblast_cd140b,Sham,0.041463414634146344,0.059742364228037206,0.695639239421366,-0.5909416982211333,0.16666666666666666,369.0,6.0,0.16666666666666666
activated_m2_cd44,activated_fibroblast_cd44,D1,0.07835051546391752,0.060247719652260855,1.2865040192499686,0.3028311660415576,0.3333333333333333,388.0,6.0,0.3333333333333333
activated_m2_cd44,activated_fibroblast_cd44,D3,0.08944444444444445,0.07625788856556671,1.1891777017629916,0.23552595574449894,0.3333333333333333,540.0,6.0,0.0
activated_m2_cd44,activated_fibroblast_cd44,D7,0.07718696397941682,0.0731122912362074,1.0854555525713072,0.07238887186458097,0.3333333333333333,583.0,6.0,0.16666666666666666
activated_m2_cd44,activated_fibroblast_cd44,Sham,0.05447154471544716,0.042711919997088454,1.2333030546396633,0.2303039257529834,0.3333333333333333,369.0,6.0,0.3333333333333333
activated_m2_cd44,activated_immune,D1,0.020618556701030927,0.019529824901375063,1.036265852244316,-0.0671459292280089,0.16666666666666666,388.0,6.0,0.0
activated_m2_cd44,activated_immune,D3,0.011111111111111112,0.009257350015245228,1.275080808080808,0.18693230552356416,0.16666666666666666,540.0,6.0,0.0
activated_m2_cd44,activated_immune,D7,0.008919382504288165,0.009526547682581382,0.8829190910211999,-0.2768451475278546,0.0,583.0,6.0,0.0
activated_m2_cd44,activated_immune,Sham,0.024390243902439025,0.021623915076983705,1.2131351293905095,0.20314891079801264,0.16666666666666666,369.0,6.0,0.16666666666666666
activated_m2_cd44,activated_m2_cd140b,D1,0.007989690721649484,0.0067607535798261285,0.9755220724292888,,0.0,388.0,6.0,0.0
activated_m2_cd44,activated_m2_cd140b,D3,0.018333333333333333,0.01932450645728662,0.9032796216129549,-0.29581260683623417,0.0,540.0,6.0,0.0
activated_m2_cd44,activated_m2_cd140b,D7,0.032761578044596916,0.03015839698368695,1.0476896465260959,0.03275612239361174,0.16666666666666666,583.0,6.0,0.16666666666666666
activated_m2_cd44,activated_m2_cd140b,Sham,0.00967741935483871,0.009877410799442618,0.945483870967742,,0.0,310.0,5.0,0.0
activated_m2_cd44,activated_m2_cd44,D1,0.18376288659793813,0.09010417576467292,1.886295004878869,0.8164561507726189,0.6666666666666666,388.0,6.0,0.6666666666666666
activated_m2_cd44,activated_m2_cd44,D3,0.20037037037037034,0.10964331500002408,1.7885167159089954,0.7763912370627832,0.6666666666666666,540.0,6.0,0.6666666666666666
activated_m2_cd44,activated_m2_cd44,D7,0.2475128644939966,0.12024392392828556,2.0680886077834706,1.0162318331988203,1.0,583.0,6.0,1.0
activated_m2_cd44,activated_m2_cd44,Sham,0.16233062330623307,0.08641520910558152,1.882276799275205,0.8668169265695598,0.8333333333333334,369.0,6.0,0.8333333333333334
activated_m2_cd44,activated_myeloid_cd140b,D1,0.004381443298969072,0.0041609043619326635,1.34286941580756,-0.017435236769146954,0.0,388.0,6.0,0.0
activated_m2_cd44,activated_myeloid_cd140b,D3,0.004157549234135667,0.005875855906916188,0.5041393143690736,,0.0,457.0,5.0,0.0
activated_m2_cd44,activated_myeloid_cd140b,D7,0.009433962264150943,0.008055460979680027,0.8634243067776515,-0.5569253046537341,0.16666666666666666,583.0,6.0,0.16666666666666666
activated_m2_cd44,activated_myeloid_cd140b,Sham,0.005962059620596207,0.005804760839986642,1.0759349593495935,,0.0,369.0,6.0,0.0
activated_m2_cd44,activated_myeloid_cd44,D1,0.08376288659793814,0.05012047003998374,1.5849964591036751,0.6208180181414921,0.6666666666666666,388.0,6.0,0.6666666666666666
activated_m2_cd44,activated_myeloid_cd44,D3,0.02574074074074074,0.020326313004026125,1.2987989893488259,0.27638250750402743,0.5,540.0,6.0,0.16666666666666666
activated_m2_cd44,activated_myeloid_cd44,D7,0.03756432246998284,0.02231709455604804,1.7397938522414709,0.741798586715914,0.8333333333333334,583.0,6.0,0.3333333333333333
activated_m2_cd44,activated_myeloid_cd44,Sham,0.07262872628726287,0.05211278165716533,1.3834526038652233,0.4532541817904466,0.3333333333333333,369.0,6.0,0.16666666666666666
activated_m2_cd44,endothelial,D1,0.08427835051546392,0.13740350701999413,0.634398970264412,-0.760508495333136,0.3333333333333333,388.0,6.0,0.3333333333333333
activated_m2_cd44,endothelial,D3,0.1111111111111111,0.19048755770454276,0.5892822603584372,-0.8251756028957528,1.0,540.0,6.0,1.0
activated_m2_cd44,endothelial,D7,0.10137221269296741,0.2236912068729618,0.45559627640037875,-1.176907457475869,1.0,583.0,6.0,1.0
activated_m2_cd44,endothelial,Sham,0.07344173441734417,0.12188575635945512,0.6159441906554451,-0.7268830991532559,0.8333333333333334,369.0,6.0,0.6666666666666666
activated_m2_cd44,fibroblast,D1,0.04793814432989691,0.06296379587658081,0.7558359099724694,-0.44746829048973114,0.16666666666666666,388.0,6.0,0.0
activated_m2_cd44,fibroblast,D3,0.04351851851851852,0.0521997026050385,0.8377785695960183,-0.35651541455953967,0.3333333333333333,540.0,6.0,0.16666666666666666
activated_m2_cd44,fibroblast,D7,0.026586620926243563,0.035789982917075636,0.6261848716327052,-0.9803568455997426,0.3333333333333333,583.0,6.0,0.16666666666666666
activated_m2_cd44,fibroblast,Sham,0.06558265582655826,0.07832867685143395,0.8475685930627626,-0.3018654327107024,0.3333333333333333,369.0,6.0,0.0
activated_m2_cd44,immune_cells,D1,0.06314432989690723,0.06803461125219827,0.915296554297693,-0.18583668492771055,0.16666666666666666,388.0,6.0,0.0
activated_m2_cd44,immune_cells,D3,0.05870370370370371,0.049036382520004584,1.2114794240422073,0.2725489279344571,0.0,540.0,6.0,0.0
activated_m2_cd44,immune_cells,D7,0.02058319039451115,0.02705090902544394,0.6930499250416013,-0.7813710399332251,0.3333333333333333,583.0,6.0,0.0
activated_m2_cd44,immune_cells,Sham,0.055284552845528454,0.061664909769883064,0.8689817646609068,-0.259502234001581,0.16666666666666666,369.0,6.0,0.0
activated_m2_cd44,m2_macrophage,D1,0.022938144329896902,0.020548057761651053,0.7942856876349992,,0.16666666666666666,388.0,6.0,0.0
activated_m2_cd44,m2_macrophage,D3,0.02092592592592592,0.018943882572798377,1.1200910098132322,0.059172217430611816,0.3333333333333333,540.0,6.0,0.0
activated_m2_cd44,m2_macrophage,D7,0.02727272727272727,0.01742740484467963,1.5661235682951595,0.5644776992445555,0.5,583.0,6.0,0.3333333333333333
activated_m2_cd44,m2_macrophage,Sham,0.02547425474254742,0.021692304731032674,1.2011638930413002,0.16182561463379064,0.16666666666666666,369.0,6.0,0.0
activated_m2_cd44,myeloid,D1,0.01520618556701031,0.01520317374627959,0.9780826490233708,-0.10128155603691853,0.0,388.0,6.0,0.0
activated_m2_cd44,myeloid,D3,0.014444444444444444,0.011288403409013407,1.2117776308054087,0.13910687994581894,0.0,540.0,6.0,0.0
activated_m2_cd44,myeloid,D7,0.011492281303602057,0.010808035655326535,1.0134886601867734,-0.10513127530020996,0.0,583.0,6.0,0.0
activated_m2_cd44,myeloid,Sham,0.024924924924924922,0.021124075383655072,1.2118505461983722,0.26076909302101564,0.0,333.0,5.0,0.0
activated_m2_cd44,neutrophil,D1,0.1494845360824742,0.13609916577894768,1.1096643579342933,0.14407889775149066,0.0,388.0,6.0,0.0
activated_m2_cd44,neutrophil,D3,0.22185185185185186,0.1730423632060939,1.2791924208058436,0.3528633293906476,0.8333333333333334,540.0,6.0,0.5
activated_m2_cd44,neutrophil,D7,0.2703259005145798,0.18986044444439276,1.4193361972703376,0.49395121506075385,0.8333333333333334,583.0,6.0,0.8333333333333334
activated_m2_cd44,neutrophil,Sham,0.18726287262872626,0.15261241874666726,1.2406682730301666,0.29992378391896957,0.5,369.0,6.0,0.3333333333333333
activated_myeloid_cd140b,activated_endothelial_cd140b,D1,0.06500000000000002,0.09571740313373703,0.8073706214689267,,0.16666666666666666,20.0,6.0,0.0
activated_myeloid_cd140b,activated_endothelial_cd140b,D3,0.15217391304347827,0.11621940632976548,1.4309359570627966,0.2532314329403308,0.2,23.0,5.0,0.2
activated_myeloid_cd140b,activated_endothelial_cd140b,D7,0.11874999999999998,0.10394418932438915,1.1765891215071436,0.20372741972661598,0.0,48.0,6.0,0.0
activated_myeloid_cd140b,activated_endothelial_cd140b,Sham,0.07777777777777778,0.09263296709495626,0.8715871687548957,-0.3450236647586061,0.0,27.0,6.0,0.0
activated_myeloid_cd140b,activated_endothelial_cd44,D1,0.075,0.18258797045730749,0.3985257737121991,,0.3333333333333333,20.0,6.0,0.0
activated_myeloid_cd140b,activated_endothelial_cd44,D3,0.08695652173913043,0.11108678588833593,0.8183631016659075,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,activated_endothelial_cd44,D7,0.043750000000000004,0.0958076830524831,0.47717051117134,,0.16666666666666666,48.0,6.0,0.0
activated_myeloid_cd140b,activated_endothelial_cd44,Sham,0.11851851851851852,0.17757017331030792,0.6225397458971414,,0.0,27.0,6.0,0.0
activated_myeloid_cd140b,activated_fibroblast_cd140b,D1,0.1,0.05495162473970844,1.7446324575744856,,0.3333333333333333,20.0,6.0,0.16666666666666666
activated_myeloid_cd140b,activated_fibroblast_cd140b,D3,0.10434782608695652,0.05685935380386721,1.933220000374732,0.8549416905539858,0.4,23.0,5.0,0.0
activated_myeloid_cd140b,activated_fibroblast_cd140b,D7,0.05625,0.04241979452877712,1.3701864855020138,0.3652256473981578,0.0,48.0,6.0,0.0
activated_myeloid_cd140b,activated_fibroblast_cd140b,Sham,0.11481481481481483,0.059879089035454365,2.1231504412285487,0.5583057081370412,0.3333333333333333,27.0,6.0,0.16666666666666666
activated_myeloid_cd140b,activated_fibroblast_cd44,D1,0.06,0.05966639494779975,0.9795185421987735,,0.0,20.0,6.0,0.0
activated_myeloid_cd140b,activated_fibroblast_cd44,D3,0.034782608695652174,0.06778645352507516,0.4215892053973014,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,activated_fibroblast_cd44,D7,0.05416666666666666,0.0825817448828508,0.6578070985649912,,0.16666666666666666,48.0,6.0,0.0
activated_myeloid_cd140b,activated_fibroblast_cd44,Sham,0.05555555555555555,0.047486221405529,1.0401747889267074,,0.16666666666666666,27.0,6.0,0.0
activated_myeloid_cd140b,activated_immune,D1,0.025,0.0195723332489323,1.168266253869969,,0.16666666666666666,20.0,6.0,0.0
activated_myeloid_cd140b,activated_immune,D3,0.013043478260869568,0.00735636197032221,0.8469565217391306,,0.2,23.0,5.0,0.0
activated_myeloid_cd140b,activated_immune,D7,0.014583333333333332,0.008292252127057064,2.049074074074074,,0.3333333333333333,48.0,6.0,0.0
activated_myeloid_cd140b,activated_immune,Sham,0.018518518518518517,0.023943241928524636,0.6004938271604939,,0.0,27.0,6.0,0.0
activated_myeloid_cd140b,activated_m2_cd140b,D1,0.01,0.007036750725280293,0.7584615384615385,,0.0,20.0,6.0,0.0
activated_myeloid_cd140b,activated_m2_cd140b,D3,0.05652173913043478,0.03070979963070821,2.232125603864734,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,activated_m2_cd140b,D7,0.07708333333333332,0.05364238632616878,1.865688818580617,0.723435850674193,0.16666666666666666,48.0,6.0,0.0
activated_myeloid_cd140b,activated_m2_cd140b,Sham,0.02857142857142857,0.009673515005142378,2.471957671957672,,0.2,21.0,5.0,0.2
activated_myeloid_cd140b,activated_m2_cd44,D1,0.1,0.08072154462149368,1.199106407865091,0.06432071726677895,0.0,20.0,6.0,0.0
activated_myeloid_cd140b,activated_m2_cd44,D3,0.09565217391304348,0.11675070215046512,0.8150598425514661,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,activated_m2_cd44,D7,0.11874999999999998,0.09784028648236365,1.3456444931773879,0.29321189399706954,0.16666666666666666,48.0,6.0,0.16666666666666666
activated_myeloid_cd140b,activated_m2_cd44,Sham,0.0962962962962963,0.07933173147981744,1.231092367234198,,0.3333333333333333,27.0,6.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd140b,D1,0.02,0.0049385082319923,6.598333333333334,,0.3333333333333333,20.0,6.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd140b,D3,0.017391304347826087,0.008897322010986699,1.5260869565217392,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd140b,D7,0.06874999999999999,0.015375238058021939,4.398424723424724,,0.3333333333333333,48.0,6.0,0.3333333333333333
activated_myeloid_cd140b,activated_myeloid_cd140b,Sham,0.007407407407407408,0.0060171384583140655,1.0209876543209875,,0.0,27.0,6.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd44,D1,0.06999999999999999,0.04506579732006281,1.2838069611206402,,0.16666666666666666,20.0,6.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd44,D3,0.021739130434782608,0.019858892636770143,1.1112304631997727,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd44,D7,0.027083333333333334,0.02178380294564841,1.3115329639102018,,0.0,48.0,6.0,0.0
activated_myeloid_cd140b,activated_myeloid_cd44,Sham,0.06666666666666667,0.054893714085241345,1.1668268931438566,-0.007806784264895951,0.16666666666666666,27.0,6.0,0.0
activated_myeloid_cd140b,endothelial,D1,0.05499999999999999,0.13039735624645626,0.4475030734569055,,0.16666666666666666,20.0,6.0,0.0
activated_myeloid_cd140b,endothelial,D3,0.15217391304347827,0.186608421426011,0.8171208173074258,-0.3007959010187318,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,endothelial,D7,0.13541666666666666,0.21000892252451986,0.6502172189344854,-0.7235857954726567,0.3333333333333333,48.0,6.0,0.16666666666666666
activated_myeloid_cd140b,endothelial,Sham,0.05555555555555555,0.12057429294495067,0.48942447514793674,,0.16666666666666666,27.0,6.0,0.16666666666666666
activated_myeloid_cd140b,fibroblast,D1,0.09000000000000001,0.06633428532972147,1.3174159038706255,0.2639553802407867,0.0,20.0,6.0,0.0
activated_myeloid_cd140b,fibroblast,D3,0.08260869565217392,0.046455667686575566,1.7483125305958678,,0.2,23.0,5.0,0.2
activated_myeloid_cd140b,fibroblast,D7,0.03333333333333333,0.030452598955547434,1.0066182790639313,,0.0,48.0,6.0,0.0
activated_myeloid_cd140b,fibroblast,Sham,0.1111111111111111,0.07512878740081932,1.5483230274548097,0.3358783649644928,0.3333333333333333,27.0,6.0,0.0
activated_myeloid_cd140b,immune_cells,D1,0.09000000000000001,0.06664493620085268,1.431056277990057,,0.0,20.0,6.0,0.0
activated_myeloid_cd140b,immune_cells,D3,0.04347826086956521,0.04486969755717097,1.0052255246068351,-0.24388113178399598,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,immune_cells,D7,0.0375,0.025517772694007578,1.2964030400733995,0.07909684654849536,0.16666666666666666,48.0,6.0,0.16666666666666666
activated_myeloid_cd140b,immune_cells,Sham,0.07407407407407407,0.06400399651246465,1.1190662209579836,,0.3333333333333333,27.0,6.0,0.0
activated_myeloid_cd140b,m2_macrophage,D1,0.035,0.02500808445236529,2.6864424793707475,,0.0,20.0,6.0,0.0
activated_myeloid_cd140b,m2_macrophage,D3,0.008695652173913044,0.013563937744785455,0.7205917874396136,,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,m2_macrophage,D7,0.01875,0.01997288309981885,1.3762360237596087,,0.0,48.0,6.0,0.0
activated_myeloid_cd140b,m2_macrophage,Sham,0.018518518518518517,0.020400984777888095,1.3125821709155043,,0.0,27.0,6.0,0.0
activated_myeloid_cd140b,myeloid,D1,0.045000000000000005,0.01682283511274022,2.8482102272727277,,0.3333333333333333,20.0,6.0,0.0
activated_myeloid_cd140b,myeloid,D3,0.021739130434782608,0.012184165050216696,1.558743961352657,,0.2,23.0,5.0,0.0
activated_myeloid_cd140b,myeloid,D7,0.03125000000000001,0.012736035777498192,2.630960648148148,0.9576773652350652,0.3333333333333333,48.0,6.0,0.3333333333333333
activated_myeloid_cd140b,myeloid,Sham,0.0375,0.0205698839307259,1.8640664538762366,0.8417412340898345,0.0,24.0,5.0,0.0
activated_myeloid_cd140b,neutrophil,D1,0.15999999999999998,0.14453417523155004,1.0264217652986223,,0.16666666666666666,20.0,6.0,0.0
activated_myeloid_cd140b,neutrophil,D3,0.10869565217391304,0.16079303258894415,0.6506418505217132,-0.7166098284122163,0.0,23.0,5.0,0.0
activated_myeloid_cd140b,neutrophil,D7,0.16458333333333333,0.17962440922084802,0.9409925882459037,-0.16913121500017927,0.0,48.0,6.0,0.0
activated_myeloid_cd140b,neutrophil,Sham,0.12962962962962962,0.15232947528997617,0.879472689470281,-0.4476701410046846,0.0,27.0,6.0,0.0
activated_myeloid_cd44,activated_endothelial_cd140b,D1,0.05887445887445887,0.10789240340899954,0.5359839220458742,-0.9641092080976412,0.6666666666666666,231.0,6.0,0.5
activated_myeloid_cd44,activated_endothelial_cd140b,D3,0.0603960396039604,0.091122555708416,0.7101681844035072,-0.6030993927731356,0.3333333333333333,101.0,6.0,0.0
activated_myeloid_cd44,activated_endothelial_cd140b,D7,0.055284552845528454,0.10389045988739627,0.5442036166505969,-1.0827631495998762,0.6666666666666666,123.0,6.0,0.5
activated_myeloid_cd44,activated_endothelial_cd140b,Sham,0.0536,0.09337374080395189,0.5888004431944834,-0.7870248373360078,0.5,250.0,6.0,0.3333333333333333
activated_myeloid_cd44,activated_endothelial_cd44,D1,0.12294372294372294,0.16846435709081495,0.7383299592018497,-0.4618238649464233,0.3333333333333333,231.0,6.0,0.16666666666666666
activated_myeloid_cd44,activated_endothelial_cd44,D3,0.08217821782178218,0.12618970212727865,0.6289298399377676,-0.8274367223716496,0.8333333333333334,101.0,6.0,0.16666666666666666
activated_myeloid_cd44,activated_endothelial_cd44,D7,0.04878048780487806,0.09665522232736379,0.6180936963536707,,0.6666666666666666,123.0,6.0,0.5
activated_myeloid_cd44,activated_endothelial_cd44,Sham,0.1404,0.17634587463096868,0.7873436948948311,-0.3796742735027129,0.3333333333333333,250.0,6.0,0.16666666666666666
activated_myeloid_cd44,activated_fibroblast_cd140b,D1,0.04329004329004329,0.05392331608008311,0.8185548243249484,-0.41770001885277297,0.16666666666666666,231.0,6.0,0.0
activated_myeloid_cd44,activated_fibroblast_cd140b,D3,0.05049504950495049,0.04568087659308363,1.1265634513515992,0.03981015950252327,0.16666666666666666,101.0,6.0,0.16666666666666666
activated_myeloid_cd44,activated_fibroblast_cd140b,D7,0.02113821138211382,0.0355854619888677,0.6127443903379552,,0.0,123.0,6.0,0.0
activated_myeloid_cd44,activated_fibroblast_cd140b,Sham,0.06,0.059192002695136636,1.0066344370746834,-0.06392951842137026,0.16666666666666666,250.0,6.0,0.0
activated_myeloid_cd44,activated_fibroblast_cd44,D1,0.07662337662337664,0.06014283410175041,1.268866729928007,0.32737650600268986,0.16666666666666666,231.0,6.0,0.0
activated_myeloid_cd44,activated_fibroblast_cd44,D3,0.09207920792079205,0.07960430076261658,1.1065150366513394,0.007058620127310767,0.16666666666666666,101.0,6.0,0.0
