roi_id,focal_cell_type,neighbor_cell_type,observed_proportion,expected_proportion,enrichment_score,log2_enrichment,p_value,n_focal_cells,p_value_fdr,significant_fdr
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_endothelial_cd44,neutrophil,0.0972972972972973,0.1408695652173913,0.6906906906906908,-0.5338883161268867,0.002997002997002997,111,0.01644696766647986,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_endothelial_cd140b,0.018421052631578946,0.04521739130434783,0.4073886639676113,-1.2955222585826984,0.03996003996003996,38,0.12126031862873968,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_endothelial_cd44,0.08157894736842106,0.19304347826086957,0.42259364627785684,-1.2426570184624408,0.000999000999000999,38,0.006811370447734084,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_fibroblast_cd140b,0.1368421052631579,0.06608695652173913,2.0706371191135737,1.0500747421982966,0.000999000999000999,38,0.006811370447734084,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_fibroblast_cd44,0.15263157894736842,0.13217391304347825,1.1547783933518005,0.20761601918477635,0.3826173826173826,38,0.6590000908182726,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_immune,0.013157894736842105,0.0052173913043478265,2.5219298245614032,1.3345281316669957,0.1018981018981019,38,0.24843577475156423,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_m2_cd140b,0.007894736842105263,0.02608695652173913,0.3026315789473685,-1.7243655573865724,0.06893106893106893,38,0.1846367917796489,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_m2_cd44,0.002631578947368421,0.006956521739130435,0.3782894736842105,-1.4024374624992104,0.47952047952047955,38,0.7440835027041923,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_myeloid_cd140b,0.010526315789473684,0.036521739130434785,0.2882205513784461,-1.7947548852779707,0.03996003996003996,38,0.12126031862873968,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,activated_myeloid_cd44,0.005263157894736842,0.006956521739130435,0.756578947368421,-0.40243746249921036,0.8231768231768232,38,0.9708877509924629,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,endothelial,0.05,0.04869565217391304,1.0267857142857144,0.03813512888677129,1.0,38,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,fibroblast,0.2578947368421053,0.12347826086956522,2.0885841363973316,1.0625252621113161,0.000999000999000999,38,0.006811370447734084,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,immune_cells,0.04736842105263158,0.06260869565217392,0.756578947368421,-0.40243746249921036,0.3866133866133866,38,0.6590000908182726,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,m2_macrophage,0.02368421052631579,0.043478260869565216,0.5447368421052632,-0.8763686508316225,0.13886113886113885,38,0.31243756243756243,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,myeloid,0.04473684210526316,0.06260869565217392,0.714546783625731,-0.48489962269118325,0.2727272727272727,38,0.5309345826587206,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd140b,neutrophil,0.14736842105263157,0.1408695652173913,1.0461338531513968,0.06506745667376887,0.8241758241758241,38,0.9708877509924629,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_endothelial_cd140b,0.010526315789473684,0.04521739130434783,0.23279352226720645,-2.1028771806403026,0.006993006993006993,76,0.032110746396460686,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_endothelial_cd44,0.16842105263157894,0.19304347826086957,0.8724513987671882,-0.19685332884931622,0.2677322677322677,76,0.5309345826587206,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_fibroblast_cd140b,0.08026315789473684,0.06608695652173913,1.2145083102493075,0.28037236162009055,0.32367632367632365,76,0.5969440395669903,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_fibroblast_cd44,0.34342105263157896,0.13217391304347825,2.5982513850415514,1.3775410206270888,0.000999000999000999,76,0.006811370447734084,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_immune,0.013157894736842105,0.0052173913043478265,2.5219298245614032,1.3345281316669957,0.06293706293706294,76,0.17269316049803857,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_m2_cd140b,0.005263157894736842,0.02608695652173913,0.2017543859649123,-2.3093280581077287,0.023976023976023976,76,0.07933243227360874,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_m2_cd44,0.007894736842105263,0.006956521739130435,1.1348684210526316,0.182525038221946,0.9180819180819181,76,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_myeloid_cd140b,0.018421052631578946,0.036521739130434785,0.5043859649122806,-0.9873999632203667,0.1048951048951049,76,0.24843577475156423,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,activated_myeloid_cd44,0.007894736842105263,0.006956521739130435,1.1348684210526316,0.182525038221946,0.9080919080919081,76,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,endothelial,0.018421052631578946,0.04869565217391304,0.3782894736842105,-1.4024374624992104,0.008991008991008992,76,0.03746253746253747,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,fibroblast,0.11578947368421053,0.12347826086956522,0.9377316530763529,-0.09275296336659505,0.7232767232767233,76,0.9128371628371629,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,immune_cells,0.02368421052631579,0.06260869565217392,0.3782894736842105,-1.4024374624992104,0.007992007992007992,76,0.034580803811573045,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,m2_macrophage,0.013157894736842105,0.043478260869565216,0.3026315789473684,-1.7243655573865726,0.014985014985014986,76,0.05527259625620281,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,myeloid,0.019736842105263157,0.06260869565217392,0.3152412280701754,-1.6654718683330043,0.002997002997002997,76,0.01644696766647986,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_fibroblast_cd44,neutrophil,0.15394736842105264,0.1408695652173913,1.0928362573099415,0.1280772541995695,0.5334665334665335,76,0.7801875543811028,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_endothelial_cd140b,0.0,0.04521739130434783,0.0,,0.3866133866133866,3,0.6590000908182726,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_endothelial_cd44,0.13333333333333333,0.19304347826086957,0.6906906906906907,-0.5338883161268869,0.4965034965034965,3,0.7651594980362104,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_fibroblast_cd140b,0.16666666666666666,0.06608695652173913,2.5219298245614037,1.334528131666996,0.03596403596403597,3,0.11559868702725846,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_fibroblast_cd44,0.43333333333333335,0.13217391304347825,3.278508771929825,1.713039754920726,0.000999000999000999,3,0.006811370447734084,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_immune,0.0,0.0052173913043478265,0.0,,1.0,3,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_m2_cd140b,0.0,0.02608695652173913,0.0,,0.6463536463536463,3,0.870835751075272,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_m2_cd44,0.0,0.006956521739130435,0.0,,1.0,3,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_myeloid_cd140b,0.0,0.036521739130434785,0.0,,0.4325674325674326,3,0.703225346082489,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,activated_myeloid_cd44,0.0,0.006956521739130435,0.0,,1.0,3,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,endothelial,0.0,0.04869565217391304,0.0,,0.42857142857142855,3,0.703225346082489,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,fibroblast,0.06666666666666667,0.12347826086956522,0.539906103286385,-0.889219569281463,0.42957042957042957,3,0.703225346082489,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,immune_cells,0.03333333333333333,0.06260869565217392,0.5324074074074073,-0.9093974512190935,0.6973026973026973,3,0.8965320393891822,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,m2_macrophage,0.0,0.043478260869565216,0.0,,0.3996003996003996,3,0.6709708202245517,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,myeloid,0.03333333333333333,0.06260869565217392,0.5324074074074073,-0.9093974512190935,0.7062937062937062,3,0.9029322949777494,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_immune,neutrophil,0.13333333333333333,0.1408695652173913,0.9465020576131687,-0.07932245266140565,1.0,3,1.0,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_endothelial_cd140b,0.02,0.04521739130434783,0.4423076923076923,-1.1768777620840793,0.26373626373626374,15,0.5298273155416012,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_endothelial_cd44,0.08666666666666667,0.19304347826086957,0.44894894894894893,-1.1553766928731573,0.007992007992007992,15,0.034580803811573045,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_fibroblast_cd140b,0.013333333333333334,0.06608695652173913,0.2017543859649123,-2.3093280581077287,0.03896103896103896,15,0.12126031862873968,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_fibroblast_cd44,0.013333333333333334,0.13217391304347825,0.10087719298245615,-3.3093280581077287,0.003996003996003996,15,0.020909323234904627,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_immune,0.0,0.0052173913043478265,0.0,,0.7822177822177823,15,0.9601811232246014,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_m2_cd140b,0.12,0.02608695652173913,4.6,2.2016338611696504,0.000999000999000999,15,0.006811370447734084,True
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_m2_cd44,0.0,0.006956521739130435,0.0,,0.5814185814185814,15,0.8176198801198801,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_myeloid_cd140b,0.06,0.036521739130434785,1.6428571428571426,0.7162070339994085,0.18981018981018982,15,0.3975191475191475,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,activated_myeloid_cd44,0.0,0.006956521739130435,0.0,,0.5604395604395604,15,0.8083262890955198,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,endothelial,0.013333333333333334,0.04869565217391304,0.27380952380952384,-1.8687554667217472,0.1028971028971029,15,0.24843577475156423,False
roi_IMC_241218_Alun_ROI_D1_M1_01_9,activated_m2_cd140b,fibroblast,0.06,0.12347826086956522,0.48591549295774644,-1.041222662726513,0.057942057942057944,15,0.16095016095016096,False
