focal_cell_type,neighbor_cell_type,timepoint,enrichment_score,log2_enrichment,n_focal_cells,n_rois,n_mice_effective,below_min_support,insufficient_support
activated_fibroblast_cd140b,immune_cells,D7,1.0841047820480496,0.1165042043259254,59,6,2,False,False
activated_fibroblast_cd140b,m2_macrophage,D7,0.4890283738510212,-1.0320099208620015,59,6,2,False,False
activated_fibroblast_cd140b,myeloid,D7,,,59,6,1,False,True
activated_fibroblast_cd140b,neutrophil,D7,0.8493583509131997,-0.2355547283779008,59,6,2,False,False
activated_fibroblast_cd44,activated_endothelial_cd140b,D7,0.4311071284688163,-1.2138816768349234,32,6,2,False,False
activated_fibroblast_cd44,activated_endothelial_cd44,D7,,,32,6,1,False,True
activated_fibroblast_cd44,activated_fibroblast_cd140b,D7,1.2976405455445983,0.3758908032299841,32,6,2,False,False
activated_fibroblast_cd44,activated_fibroblast_cd44,D7,3.3108307114680455,1.727193245114429,32,6,2,False,False
activated_fibroblast_cd44,activated_immune,D7,,,8,2,0,True,True
activated_fibroblast_cd44,activated_m2_cd140b,D7,2.0314442027836312,1.0225057389362884,32,6,2,False,False
activated_fibroblast_cd44,activated_m2_cd44,D7,0.6810194803584435,-0.554232028199853,32,6,2,False,False
activated_fibroblast_cd44,activated_myeloid_cd140b,D7,,,32,6,1,False,True
activated_fibroblast_cd44,activated_myeloid_cd44,D7,2.842250062303925,1.507033489054745,32,6,2,False,False
activated_fibroblast_cd44,endothelial,D7,0.6784177120820565,-0.5597542587135879,32,6,2,False,False
activated_fibroblast_cd44,fibroblast,D7,1.522387544314416,0.6063356631057245,32,6,2,False,False
activated_fibroblast_cd44,immune_cells,D7,1.2522777357407933,0.3245545650975693,32,6,2,False,False
activated_fibroblast_cd44,m2_macrophage,D7,1.104583094311633,0.1435019521853719,32,6,2,False,False
activated_fibroblast_cd44,myeloid,D7,3.1731404995088544,1.6659114019542904,32,6,2,False,False
activated_fibroblast_cd44,neutrophil,D7,1.1140396042221263,0.1558005215462015,32,6,2,False,False
activated_immune,activated_endothelial_cd140b,D7,,,6,2,1,True,True
activated_immune,activated_endothelial_cd44,D7,,,6,2,1,True,True
activated_immune,activated_fibroblast_cd140b,D7,,,6,2,0,True,True
activated_immune,activated_fibroblast_cd44,D7,,,6,2,0,True,True
activated_immune,activated_immune,D7,,,6,2,0,True,True
activated_immune,activated_m2_cd140b,D7,,,6,2,0,True,True
activated_immune,activated_m2_cd44,D7,,,6,2,1,True,True
activated_immune,activated_myeloid_cd140b,D7,,,6,2,0,True,True
activated_immune,activated_myeloid_cd44,D7,,,6,2,1,True,True
activated_immune,endothelial,D7,,,6,2,1,True,True
activated_immune,fibroblast,D7,,,6,2,0,True,True
activated_immune,immune_cells,D7,,,6,2,1,True,True
activated_immune,m2_macrophage,D7,,,6,2,1,True,True
activated_immune,myeloid,D7,,,6,2,1,True,True
activated_immune,neutrophil,D7,,,6,2,1,True,True
activated_m2_cd140b,activated_endothelial_cd140b,D7,1.2816721896260146,0.3580273143155384,38,6,2,False,False
activated_m2_cd140b,activated_endothelial_cd44,D7,0.6076986251816102,-0.7185720668614191,38,6,2,False,False
activated_m2_cd140b,activated_fibroblast_cd140b,D7,1.471608765258995,0.5573941744909511,38,6,2,False,False
activated_m2_cd140b,activated_fibroblast_cd44,D7,2.069431564591507,1.0492345399154162,38,6,2,False,False
activated_m2_cd140b,activated_immune,D7,,,9,2,0,True,True
activated_m2_cd140b,activated_m2_cd140b,D7,2.9133347659434756,1.5426714884391703,38,6,2,False,False
activated_m2_cd140b,activated_m2_cd44,D7,0.7794551995922014,-0.3594619907373312,38,6,2,False,False
activated_m2_cd140b,activated_myeloid_cd140b,D7,3.731447598954583,1.8997354263730608,38,6,2,False,False
activated_m2_cd140b,activated_myeloid_cd44,D7,1.5905846099484031,0.6695571169929873,38,6,2,False,False
activated_m2_cd140b,endothelial,D7,0.6870550410819557,-0.5415024145992028,38,6,2,False,False
activated_m2_cd140b,fibroblast,D7,0.8558383559372953,-0.2245897575004909,38,6,2,False,False
activated_m2_cd140b,immune_cells,D7,0.7555669056942215,-0.4043685827275743,38,6,2,False,False
activated_m2_cd140b,m2_macrophage,D7,2.1100985743062015,1.0773103967243547,38,6,2,False,False
activated_m2_cd140b,myeloid,D7,2.2703580317834957,1.182919826127804,38,6,2,False,False
activated_m2_cd140b,neutrophil,D7,0.9501374749458914,-0.0737918234716351,38,6,2,False,False
activated_m2_cd44,activated_endothelial_cd140b,D7,0.4355313505702745,-1.1991515237454982,73,6,2,False,False
activated_m2_cd44,activated_endothelial_cd44,D7,0.6578186516450873,-0.6042381802768511,73,6,2,False,False
activated_m2_cd44,activated_fibroblast_cd140b,D7,0.4679129409591048,-1.0956879653570195,73,6,2,False,False
activated_m2_cd44,activated_fibroblast_cd44,D7,0.7377838279899783,-0.4387299289697906,73,6,2,False,False
activated_m2_cd44,activated_immune,D7,,,22,2,1,False,True
activated_m2_cd44,activated_m2_cd140b,D7,0.619877904620957,-0.6899440144591715,73,6,2,False,False
activated_m2_cd44,activated_m2_cd44,D7,1.693919038961966,0.760364922557174,73,6,2,False,False
activated_m2_cd44,activated_myeloid_cd140b,D7,,,73,6,0,False,True
activated_m2_cd44,activated_myeloid_cd44,D7,2.0702997085926533,1.0498396357445607,73,6,2,False,False
activated_m2_cd44,endothelial,D7,0.4502874815409363,-1.151081725068711,73,6,2,False,False
activated_m2_cd44,fibroblast,D7,0.6205510093848052,-0.6883782899115541,73,6,2,False,False
activated_m2_cd44,immune_cells,D7,1.3222301733251525,0.4029733425110833,73,6,2,False,False
activated_m2_cd44,m2_macrophage,D7,1.7359556016647972,0.7957300502725315,73,6,2,False,False
activated_m2_cd44,myeloid,D7,1.3707325129320629,0.4549470686249597,73,6,2,False,False
activated_m2_cd44,neutrophil,D7,1.1582890407805304,0.2119953100346749,73,6,2,False,False
activated_myeloid_cd140b,activated_endothelial_cd140b,D7,,,13,6,2,True,False
activated_myeloid_cd140b,activated_endothelial_cd44,D7,,,13,6,1,True,True
activated_myeloid_cd140b,activated_fibroblast_cd140b,D7,,,13,6,2,True,False
activated_myeloid_cd140b,activated_fibroblast_cd44,D7,,,13,6,1,True,True
activated_myeloid_cd140b,activated_immune,D7,,,3,2,0,True,True
activated_myeloid_cd140b,activated_m2_cd140b,D7,,,13,6,2,True,False
activated_myeloid_cd140b,activated_m2_cd44,D7,,,13,6,0,True,True
activated_myeloid_cd140b,activated_myeloid_cd140b,D7,,,13,6,1,True,True
activated_myeloid_cd140b,activated_myeloid_cd44,D7,,,13,6,2,True,False
activated_myeloid_cd140b,endothelial,D7,,,13,6,2,True,False
activated_myeloid_cd140b,fibroblast,D7,,,13,6,1,True,True
activated_myeloid_cd140b,immune_cells,D7,,,13,6,2,True,False
activated_myeloid_cd140b,m2_macrophage,D7,,,13,6,2,True,False
activated_myeloid_cd140b,myeloid,D7,,,13,6,2,True,False
activated_myeloid_cd140b,neutrophil,D7,,,13,6,2,True,False
activated_myeloid_cd44,activated_endothelial_cd140b,D7,2.480405593605846,1.3105760480475317,28,6,2,False,False
activated_myeloid_cd44,activated_endothelial_cd44,D7,2.9945644726495004,1.5823461937190066,28,6,2,False,False
activated_myeloid_cd44,activated_fibroblast_cd140b,D7,1.4427175134202164,0.5287888453011277,28,6,2,False,False
activated_myeloid_cd44,activated_fibroblast_cd44,D7,2.8422500623039255,1.5070334890547452,28,6,2,False,False
activated_myeloid_cd44,activated_immune,D7,,,12,2,1,True,True
activated_myeloid_cd44,activated_m2_cd140b,D7,1.2024464421094567,0.265972636678192,28,6,2,False,False
activated_myeloid_cd44,activated_m2_cd44,D7,1.8220950722123364,0.8655982372030093,28,6,2,False,False
activated_myeloid_cd44,activated_myeloid_cd140b,D7,4.171790896691046,2.060666847247152,28,6,2,False,False
activated_myeloid_cd44,activated_myeloid_cd44,D7,5.335624217156409,2.4156570624865816,28,6,2,False,False
activated_myeloid_cd44,endothelial,D7,0.5001863652940054,-0.999462363619628,28,6,2,False,False
activated_myeloid_cd44,fibroblast,D7,,,28,6,1,False,True
activated_myeloid_cd44,immune_cells,D7,0.9566635862914892,-0.063916409167734,28,6,2,False,False
activated_myeloid_cd44,m2_macrophage,D7,1.3980934897564417,0.4834608361770894,28,6,2,False,False
activated_myeloid_cd44,myeloid,D7,1.9657160803489293,0.9750549600038704,28,6,2,False,False
activated_myeloid_cd44,neutrophil,D7,1.124592280563879,0.1694020490654852,28,6,2,False,False
endothelial,activated_endothelial_cd140b,D7,1.412780397691996,0.4985372308646312,576,6,2,False,False
endothelial,activated_endothelial_cd44,D7,0.9184789794787134,-0.122681391023618,576,6,2,False,False
endothelial,activated_fibroblast_cd140b,D7,0.8797450242236765,-0.1848426456715893,576,6,2,False,False
endothelial,activated_fibroblast_cd44,D7,0.6972891606514077,-0.520171039759145,576,6,2,False,False
endothelial,activated_immune,D7,,,209,2,1,False,True
endothelial,activated_m2_cd140b,D7,0.8068935837247323,-0.309549677091832,576,6,2,False,False
endothelial,activated_m2_cd44,D7,0.4970863654880874,-1.0084315625432478,576,6,2,False,False
endothelial,activated_myeloid_cd140b,D7,0.578793637392724,-0.7888790322997176,576,6,2,False,False
endothelial,activated_myeloid_cd44,D7,0.5846934189780272,-0.7742477417458712,576,6,2,False,False
endothelial,endothelial,D7,1.8146205490240648,0.8596679012384598,576,6,2,False,False
endothelial,fibroblast,D7,1.2796489871948218,0.3557481275054751,576,6,2,False,False
endothelial,immune_cells,D7,1.29250984031375,0.3701752643064043,576,6,2,False,False
endothelial,m2_macrophage,D7,0.7651527416142814,-0.3861803241099865,576,6,2,False,False
endothelial,myeloid,D7,0.7415598593929478,-0.4313649418382324,576,6,2,False,False
endothelial,neutrophil,D7,0.5389564700016817,-0.891759339625251,576,6,2,False,False
fibroblast,activated_endothelial_cd140b,D7,0.8578771637985307,-0.2211570064463212,99,6,2,False,False
fibroblast,activated_endothelial_cd44,D7,0.5408809278882248,-0.886617067660662,99,6,2,False,False
fibroblast,activated_fibroblast_cd140b,D7,2.6445010695457754,1.4029955588650038,99,6,2,False,False
fibroblast,activated_fibroblast_cd44,D7,1.535345202339892,0.618563063225961,99,6,2,False,False
fibroblast,activated_immune,D7,,,31,2,0,False,True
fibroblast,activated_m2_cd140b,D7,0.3820349056310306,-1.38822363495052,99,6,2,False,False
fibroblast,activated_m2_cd44,D7,0.4182532899461352,-1.257551206458028,99,6,2,False,False
fibroblast,activated_myeloid_cd140b,D7,,,99,6,1,False,True
fibroblast,activated_myeloid_cd44,D7,0.9309975078944768,-0.1031507889218666,99,6,2,False,False
fibroblast,endothelial,D7,1.415944347048432,0.501764562161659,99,6,2,False,False
fibroblast,fibroblast,D7,2.5316064850260434,1.3400531685013453,99,6,2,False,False
fibroblast,immune_cells,D7,0.7968128349843687,-0.3276872085014951,99,6,2,False,False
fibroblast,m2_macrophage,D7,0.5510614748579219,-0.8597148241390129,99,6,2,False,False
fibroblast,myeloid,D7,0.8126072243738054,-0.299369904177662,99,6,2,False,False
fibroblast,neutrophil,D7,0.6194110153838976,-0.6910310552741818,99,6,2,False,False
immune_cells,activated_endothelial_cd140b,D7,1.067226871570606,0.0938668975286791,84,6,2,False,False
immune_cells,activated_endothelial_cd44,D7,1.7722232023432056,0.8255603153121615,84,6,2,False,False
immune_cells,activated_fibroblast_cd140b,D7,0.7478653398782741,-0.4191495720727735,84,6,2,False,False
immune_cells,activated_fibroblast_cd44,D7,0.8854940788712502,-0.1754454349024306,84,6,2,False,False
immune_cells,activated_immune,D7,,,28,2,1,False,True
immune_cells,activated_m2_cd140b,D7,1.246511496926382,0.3178961892732043,84,6,2,False,False
immune_cells,activated_m2_cd44,D7,1.59072574397197,0.6696851229612093,84,6,2,False,False
immune_cells,activated_myeloid_cd140b,D7,,,84,6,1,False,True
immune_cells,activated_myeloid_cd44,D7,1.1013271132504858,0.1392430379962334,84,6,2,False,False
immune_cells,endothelial,D7,1.2593749191639367,0.3327078410376938,84,6,2,False,False
immune_cells,fibroblast,D7,0.9612579760067332,-0.057004431048143,84,6,2,False,False
immune_cells,immune_cells,D7,2.2311505018285036,1.1577878335812872,84,6,2,False,False
immune_cells,m2_macrophage,D7,1.6347584020770063,0.7090774382431984,84,6,2,False,False
immune_cells,myeloid,D7,1.3772295794948108,0.4617690718846863,84,6,2,False,False
immune_cells,neutrophil,D7,0.5331544814323744,-0.9073744806551424,84,6,2,False,False
m2_macrophage,activated_endothelial_cd140b,D7,0.5993167565030124,-0.7386093836090148,97,6,2,False,False
m2_macrophage,activated_endothelial_cd44,D7,0.6488405626900566,-0.624064081493464,97,6,2,False,False
m2_macrophage,activated_fibroblast_cd140b,D7,0.5556435091216388,-0.8477685223204499,97,6,2,False,False
m2_macrophage,activated_fibroblast_cd44,D7,1.3135780748671155,0.3935019521853719,97,6,2,False,False
m2_macrophage,activated_immune,D7,,,20,2,1,False,True
m2_macrophage,activated_m2_cd140b,D7,2.214626202036984,1.1470632125608156,97,6,2,False,False
m2_macrophage,activated_m2_cd44,D7,1.5387185436108015,0.6217293636533072,97,6,2,False,False
m2_macrophage,activated_myeloid_cd140b,D7,0.957413492663025,-0.0627859570343312,97,6,2,False,False
m2_macrophage,activated_myeloid_cd44,D7,1.1919501267284158,0.2533238721869342,97,6,2,False,False
m2_macrophage,endothelial,D7,0.8625978219916336,-0.2132400215298065,97,6,2,False,False
m2_macrophage,fibroblast,D7,0.7759159308341496,-0.3660277475509921,97,6,2,False,False
m2_macrophage,immune_cells,D7,1.6973216648905152,0.7632600005708726,97,6,2,False,False
m2_macrophage,m2_macrophage,D7,1.7756846032075349,0.8283753531990439,97,6,2,False,False
m2_macrophage,myeloid,D7,1.6789238457989997,0.7475367926455089,97,6,2,False,False
m2_macrophage,neutrophil,D7,0.7628561777926339,-0.3905170052501369,97,6,2,False,False
myeloid,activated_endothelial_cd140b,D7,0.9133250727648596,-0.1307996559314114,67,6,2,False,False
myeloid,activated_endothelial_cd44,D7,0.8449314258767727,-0.2430938369978858,67,6,2,False,False
myeloid,activated_fibroblast_cd140b,D7,,,67,6,1,False,True
myeloid,activated_fibroblast_cd44,D7,1.7606843754278496,0.8161363113178087,67,6,2,False,False
myeloid,activated_immune,D7,,,17,2,1,True,True
myeloid,activated_m2_cd140b,D7,1.9091359302692203,0.932919826127804,67,6,2,False,False
myeloid,activated_m2_cd44,D7,1.5289477494645063,0.6125391046212304,67,6,2,False,False
myeloid,activated_myeloid_cd140b,D7,1.7108403286285685,0.7747051205257924,67,6,2,False,False
myeloid,activated_myeloid_cd44,D7,2.1724656092334373,1.1193333389356095,67,6,2,False,False
myeloid,endothelial,D7,0.7941275203499074,-0.332557402123011,67,6,2,False,False
myeloid,fibroblast,D7,1.0081368330634255,0.0116914671954088,67,6,2,False,False
myeloid,immune_cells,D7,1.3407907978921847,0.4230841526874409,67,6,2,False,False
myeloid,m2_macrophage,D7,1.600453438635359,0.6784807057326122,67,6,2,False,False
myeloid,myeloid,D7,2.0449047658017228,1.032033656318689,67,6,2,False,False
myeloid,neutrophil,D7,0.8716715942410618,-0.1981433986462056,67,6,2,False,False
neutrophil,activated_endothelial_cd140b,D7,0.4614554744397914,-1.1157366450745825,1006,6,2,False,False
neutrophil,activated_endothelial_cd44,D7,0.9505527760892768,-0.0731613652375841,1006,6,2,False,False
neutrophil,activated_fibroblast_cd140b,D7,0.6100335030477856,-0.7130396172059368,1006,6,2,False,False
neutrophil,activated_fibroblast_cd44,D7,1.044290026472728,0.0625224414533271,1006,6,2,False,False
neutrophil,activated_immune,D7,,,370,2,1,False,True
neutrophil,activated_m2_cd140b,D7,0.8483442487270878,-0.2372782815717037,1006,6,2,False,False
neutrophil,activated_m2_cd44,D7,1.0807845870850668,0.1120790058546102,1006,6,2,False,False
neutrophil,activated_myeloid_cd140b,D7,0.7495960414085008,-0.4158147606941643,1006,6,2,False,False
neutrophil,activated_myeloid_cd44,D7,1.0158387608559831,0.02267142831704,1006,6,2,False,False
neutrophil,endothelial,D7,0.465454196979563,-1.1032888885246177,1006,6,2,False,False
neutrophil,fibroblast,D7,0.420849883121576,-1.2486223782160375,1006,6,2,False,False
neutrophil,immune_cells,D7,0.5255637912493376,-0.9280622103695336,1006,6,2,False,False
neutrophil,m2_macrophage,D7,0.749258707298775,-0.416464150177516,1006,6,2,False,False
neutrophil,myeloid,D7,0.6007097797206308,-0.7352599433592468,1006,6,2,False,False
neutrophil,neutrophil,D7,1.477949978865567,0.563597442377307,1006,6,2,False,False
activated_endothelial_cd140b,activated_endothelial_cd140b,Sham,1.75514187641976,0.811587655107716,51,6,2,False,False
activated_endothelial_cd140b,activated_endothelial_cd44,Sham,1.104283310280415,0.1431103513742661,51,6,2,False,False
activated_endothelial_cd140b,activated_fibroblast_cd140b,Sham,1.1557707153741206,0.2088552208474281,51,6,2,False,False
activated_endothelial_cd140b,activated_fibroblast_cd44,Sham,,,41,5,1,False,True
activated_endothelial_cd140b,activated_immune,Sham,2.64542701174683,1.4035006138354025,51,6,2,False,False
activated_endothelial_cd140b,activated_m2_cd140b,Sham,1.4756919281024297,0.5613915695089507,38,4,2,False,False
activated_endothelial_cd140b,activated_m2_cd44,Sham,0.5357742973937867,-0.9003027222026811,51,6,2,False,False
activated_endothelial_cd140b,activated_myeloid_cd140b,Sham,,,41,4,1,False,True
activated_endothelial_cd140b,activated_myeloid_cd44,Sham,0.9228272858337958,-0.1158674331344221,51,6,2,False,False
activated_endothelial_cd140b,endothelial,Sham,1.6075065862314168,0.6848246485354545,51,6,2,False,False
activated_endothelial_cd140b,fibroblast,Sham,0.9261630964153802,-0.1106618218440414,51,6,2,False,False
activated_endothelial_cd140b,immune_cells,Sham,1.5368455135907635,0.6199721500787185,51,6,2,False,False
activated_endothelial_cd140b,m2_macrophage,Sham,0.7602015732584854,-0.3955460839865284,51,6,2,False,False
activated_endothelial_cd140b,myeloid,Sham,1.0078617249977808,0.0112977198458474,40,5,2,False,False
activated_endothelial_cd140b,neutrophil,Sham,0.8127511657968441,-0.2991143745923163,51,6,2,False,False
activated_endothelial_cd44,activated_endothelial_cd140b,Sham,1.3717500640983582,0.4560176432212219,53,6,2,False,False
activated_endothelial_cd44,activated_endothelial_cd44,Sham,2.167288760524676,1.1158913849143457,53,6,2,False,False
activated_endothelial_cd44,activated_fibroblast_cd140b,Sham,1.2068498197235842,0.2712461584290487,53,6,2,False,False
activated_endothelial_cd44,activated_fibroblast_cd44,Sham,1.3964595896410723,0.4817738259143546,46,5,2,False,False
activated_endothelial_cd44,activated_immune,Sham,2.149864396821711,1.1042456643716905,53,6,2,False,False
activated_endothelial_cd44,activated_m2_cd140b,Sham,,,38,4,0,False,True
activated_endothelial_cd44,activated_m2_cd44,Sham,0.6272879788982192,-0.672800179217989,53,6,2,False,False
activated_endothelial_cd44,activated_myeloid_cd140b,Sham,,,28,4,1,False,True
activated_endothelial_cd44,activated_myeloid_cd44,Sham,0.5985777063868651,-0.7403895472308472,53,6,2,False,False
activated_endothelial_cd44,endothelial,Sham,1.3552136574608813,0.4385203189295916,53,6,2,False,False
activated_endothelial_cd44,fibroblast,Sham,0.9310237641063318,-0.1031101022689181,53,6,2,False,False
activated_endothelial_cd44,immune_cells,Sham,0.8088829131488309,-0.3059972090982215,53,6,2,False,False
activated_endothelial_cd44,m2_macrophage,Sham,1.1400947521154474,0.1891537302904375,53,6,2,False,False
activated_endothelial_cd44,myeloid,Sham,0.5515541547738947,-0.8584255499808712,47,5,2,False,False
activated_endothelial_cd44,neutrophil,Sham,0.8819433060066588,-0.1812421769411978,53,6,2,False,False
activated_fibroblast_cd140b,activated_endothelial_cd140b,Sham,1.249947244074597,0.3218672050328678,117,6,2,False,False
activated_fibroblast_cd140b,activated_endothelial_cd44,Sham,1.2282293702764189,0.2965800073365571,117,6,2,False,False
activated_fibroblast_cd140b,activated_fibroblast_cd140b,Sham,1.3277074563412896,0.4089373019716601,117,6,2,False,False
activated_fibroblast_cd140b,activated_fibroblast_cd44,Sham,1.3266540968269005,0.4077922608029894,100,5,2,False,False
activated_fibroblast_cd140b,activated_immune,Sham,1.8051899222565304,0.852150629624089,117,6,2,False,False
activated_fibroblast_cd140b,activated_m2_cd140b,Sham,,,76,4,1,False,True
activated_fibroblast_cd140b,activated_m2_cd44,Sham,0.6361331611748452,-0.6525992997268226,117,6,2,False,False
activated_fibroblast_cd140b,activated_myeloid_cd140b,Sham,3.004550881705661,1.5871493539446202,72,4,2,False,False
activated_fibroblast_cd140b,activated_myeloid_cd44,Sham,0.8264448736983709,-0.2750095041591028,117,6,2,False,False
activated_fibroblast_cd140b,endothelial,Sham,1.0717100247990712,0.0999146050721055,117,6,2,False,False
activated_fibroblast_cd140b,fibroblast,Sham,1.189710939221609,0.2506110884833937,117,6,2,False,False
activated_fibroblast_cd140b,immune_cells,Sham,0.952774636994824,-0.0697930859347214,117,6,2,False,False
activated_fibroblast_cd140b,m2_macrophage,Sham,1.173663985935388,0.2310194312664781,117,6,2,False,False
activated_fibroblast_cd140b,myeloid,Sham,0.989892015442501,-0.0146569406876092,94,5,2,False,False
activated_fibroblast_cd140b,neutrophil,Sham,0.850365961650445,-0.2338442448914794,117,6,2,False,False
activated_fibroblast_cd44,activated_endothelial_cd140b,Sham,,,23,5,1,False,True
activated_fibroblast_cd44,activated_endothelial_cd44,Sham,,,23,5,1,False,True
activated_fibroblast_cd44,activated_fibroblast_cd140b,Sham,1.1265822744208311,0.1719526775898488,23,5,2,False,False
activated_fibroblast_cd44,activated_fibroblast_cd44,Sham,3.830833897216381,1.937658472679735,23,5,2,False,False
activated_fibroblast_cd44,activated_immune,Sham,,,23,5,1,False,True
activated_fibroblast_cd44,activated_m2_cd140b,Sham,,,14,3,1,True,True
activated_fibroblast_cd44,activated_m2_cd44,Sham,1.5637556423127883,0.64501508990476,23,5,2,False,False
activated_fibroblast_cd44,activated_myeloid_cd140b,Sham,,,12,3,0,True,True
activated_fibroblast_cd44,activated_myeloid_cd44,Sham,1.1729448901557848,0.2301352311271186,23,5,2,False,False
activated_fibroblast_cd44,endothelial,Sham,0.7882397806323304,-0.3432935341038782,23,5,2,False,False
activated_fibroblast_cd44,fibroblast,Sham,1.1303439358931064,0.176761816100459,23,5,2,False,False
activated_fibroblast_cd44,immune_cells,Sham,0.4081348501204589,-1.2928821891202933,23,5,2,False,False
activated_fibroblast_cd44,m2_macrophage,Sham,0.8578776238872687,-0.2211562327136812,23,5,2,False,False
activated_fibroblast_cd44,myeloid,Sham,,,19,4,2,True,False
activated_fibroblast_cd44,neutrophil,Sham,1.1356950253563798,0.1835754717470385,23,5,2,False,False
activated_immune,activated_endothelial_cd140b,Sham,,,17,6,2,True,False
activated_immune,activated_endothelial_cd44,Sham,,,17,6,2,True,False
activated_immune,activated_fibroblast_cd140b,Sham,,,17,6,2,True,False
activated_immune,activated_fibroblast_cd44,Sham,,,15,5,1,True,True
activated_immune,activated_immune,Sham,,,17,6,0,True,True
activated_immune,activated_m2_cd140b,Sham,,,11,4,1,True,True
activated_immune,activated_m2_cd44,Sham,,,17,6,2,True,False
activated_immune,activated_myeloid_cd140b,Sham,,,11,4,1,True,True
activated_immune,activated_myeloid_cd44,Sham,,,17,6,2,True,False
activated_immune,endothelial,Sham,,,17,6,2,True,False
activated_immune,fibroblast,Sham,,,17,6,2,True,False
activated_immune,immune_cells,Sham,,,17,6,2,True,False
activated_immune,m2_macrophage,Sham,,,17,6,2,True,False
activated_immune,myeloid,Sham,,,15,5,2,True,False
activated_immune,neutrophil,Sham,,,17,6,2,True,False
activated_m2_cd140b,activated_endothelial_cd140b,Sham,,,8,4,1,True,True
activated_m2_cd140b,activated_endothelial_cd44,Sham,,,8,4,1,True,True
activated_m2_cd140b,activated_fibroblast_cd140b,Sham,,,8,4,2,True,False
activated_m2_cd140b,activated_fibroblast_cd44,Sham,,,6,3,1,True,True
activated_m2_cd140b,activated_immune,Sham,,,8,4,0,True,True
activated_m2_cd140b,activated_m2_cd140b,Sham,,,8,4,0,True,True
activated_m2_cd140b,activated_m2_cd44,Sham,,,8,4,2,True,False
activated_m2_cd140b,activated_myeloid_cd140b,Sham,,,5,3,1,True,True
activated_m2_cd140b,activated_myeloid_cd44,Sham,,,8,4,1,True,True
activated_m2_cd140b,endothelial,Sham,,,8,4,2,True,False
activated_m2_cd140b,fibroblast,Sham,,,8,4,2,True,False
activated_m2_cd140b,immune_cells,Sham,,,8,4,2,True,False
activated_m2_cd140b,m2_macrophage,Sham,,,8,4,2,True,False
activated_m2_cd140b,myeloid,Sham,,,7,3,2,True,False
activated_m2_cd140b,neutrophil,Sham,,,8,4,2,True,False
activated_m2_cd44,activated_endothelial_cd140b,Sham,0.6220536073895969,-0.6848891804759181,104,6,2,False,False
activated_m2_cd44,activated_endothelial_cd44,Sham,0.745975327661439,-0.4228001792179889,104,6,2,False,False
activated_m2_cd44,activated_fibroblast_cd140b,Sham,0.7510434359680823,-0.4130317476756063,104,6,2,False,False
activated_m2_cd44,activated_fibroblast_cd44,Sham,2.1628109667999436,1.1129075769143606,75,5,2,False,False
activated_m2_cd44,activated_immune,Sham,1.035958428425063,0.0509661108349432,104,6,2,False,False
activated_m2_cd44,activated_m2_cd140b,Sham,1.5577766970185731,0.639488441876441,76,4,2,False,False
activated_m2_cd44,activated_m2_cd44,Sham,1.461039883778961,0.5469955616764837,104,6,2,False,False
activated_m2_cd44,activated_myeloid_cd140b,Sham,1.571578191554714,0.6522140530860223,78,4,2,False,False
activated_m2_cd44,activated_myeloid_cd44,Sham,1.4329409732009506,0.5189791822279833,104,6,2,False,False
activated_m2_cd44,endothelial,Sham,0.4608426274301908,-1.1176539242490893,104,6,2,False,False
activated_m2_cd44,fibroblast,Sham,0.7196067072655782,-0.4747194612528154,104,6,2,False,False
activated_m2_cd44,immune_cells,Sham,0.901652855382576,-0.1493560053274815,104,6,2,False,False
activated_m2_cd44,m2_macrophage,Sham,0.9976280662618036,-0.0034260418216762,104,6,2,False,False
