mean_neighbor_lineage_immune,mean_self_lineage_immune,mean_neighbor_lineage_endothelial,mean_self_lineage_endothelial,mean_neighbor_lineage_stromal,mean_self_lineage_stromal,n_superpixels,roi_id,composite_label,timepoint,region
0.20600302880780386,0.0511321398063259,0.2626314719320948,0.11027906192089384,0.5192248522378444,0.7865469167616552,105,roi_IMC_241218_Alun_ROI_D1_M1_03_11,stromal,D1,Cortex
0.6668992955139753,0.8750978776108987,0.1419314457297678,0.049865194705052775,0.22942272332790348,0.08062941580874362,15,roi_IMC_241218_Alun_ROI_D1_M1_03_11,myeloid,D1,Cortex
0.6024456877494074,0.8058328627669151,0.4411214796600849,0.33162385930090077,0.443736707108843,0.07384193503908461,7,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_m2_macrophage_cd140b,D1,Cortex
0.6179438831936906,0.9018271394939369,0.3477784101896784,0.2899056780194254,0.34593181309096166,0.10398058861148624,6,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_myeloid_cd140b,D1,Cortex
0.7384932233622606,0.9103827560768805,0.2397256611668,0.07064657383683294,0.309202326091283,0.07444359243263202,23,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_non_myeloid_immune_cd140b_cd44,D1,Cortex
0.295551150826903,0.052576112539738144,0.23425774225681137,0.11159926504784633,0.6624055944739676,0.8729749297186808,61,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_stromal_cd44,D1,Cortex
0.3042053200764637,0.07000802351489653,0.33214311207119823,0.15679922176520553,0.5225777001693256,0.7996116898302511,45,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_stromal_cd140b_cd44,D1,Cortex
0.22097329168096772,0.04809350558310569,0.32198538408937527,0.14423354017351617,0.530458760626425,0.7598229971709789,16,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_stromal_cd140b,D1,Cortex
0.534993187764867,0.7063310430649667,0.25542825938263597,0.0930815198102759,0.35360355836819646,0.17610037500392098,21,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_non_myeloid_immune_cd44,D1,Cortex
0.5926259564712858,0.7516200319568866,0.31086730386776656,0.20426201204176947,0.199190782684862,0.0399016445028604,19,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_non_myeloid_immune_cd140b,D1,Cortex
0.5554429243616652,0.7473071757755788,0.19928432029612922,0.04805036488245595,0.23019152036987015,0.03355878937453322,14,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_myeloid_cd44,D1,Cortex
0.6156223575186079,0.7450796942872784,0.5107622729387394,0.33137407617757303,0.5242410039976233,0.21267919198291127,5,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_m2_macrophage_cd44,D1,Cortex
0.720652497733273,0.9464856586316234,0.2755431376369703,0.1423830554071945,0.23680055787346319,0.008909117069435537,24,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_neutrophil_cd44,D1,Cortex
0.6680729332338255,0.6777339717054119,0.22444018975821187,0.06037524599172232,0.5295627513594934,0.11708815138129122,5,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_myeloid_cd140b_cd44,D1,Cortex
0.6705844126094096,0.7840690360954475,0.42044949316872404,0.4154539261983424,0.2894496291374523,0.16018056067249903,8,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_m2_macrophage_cd140b_cd44,D1,Cortex
0.7260432288797039,0.8363779686229438,0.32341504470548543,0.27346857396574786,0.47639318653729745,0.10731196363640025,13,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_neutrophil_cd140b_cd44,D1,Cortex
0.4601285510505019,0.5166533605789407,0.2925926715415591,0.2091702768311395,0.5930973826484964,0.420450072048739,5,roi_IMC_241218_Alun_ROI_D1_M1_03_11,neutrophil,D1,Cortex
1.0,1.0,0.2363777770537688,1.5653729121389123e-05,0.2013657894077617,0.42514994757392505,1,roi_IMC_241218_Alun_ROI_D1_M1_03_11,activated_neutrophil_cd140b,D1,Cortex
0.5768212406302008,0.7105095973372715,0.5952026654321096,0.7110414047636495,0.5184132004392673,0.6222489904878847,1109,roi_IMC_241218_Alun_ROI_D1_M2_01_12,mixed,D1,Medulla
0.18779329253914742,0.024560377660510415,0.1713593319008778,0.03374508437456508,0.2053214118721321,0.02609761864159619,627,roi_IMC_241218_Alun_ROI_D1_M2_01_12,unassigned,D1,Medulla
0.510252363759422,0.6738943586571416,0.4132510370421543,0.2979063261773673,0.39869579478032713,0.35632413051206785,12,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_neutrophil_cd140b_cd44,D1,Medulla
0.24064258670733954,0.059771216214575006,0.5285339457653059,0.5910967500475784,0.4643705474157451,0.08444122153661371,9,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_endothelial_cd44,D1,Medulla
0.2588642999158493,0.05146839658967837,0.4763100020997818,0.5591500392920846,0.27757683866159405,0.023414580122469615,129,roi_IMC_241218_Alun_ROI_D1_M2_01_12,endothelial,D1,Medulla
0.6542282705342145,0.9225831966789771,0.29897743637725394,0.21813755409547866,0.17696025568756354,0.03312199226792245,47,roi_IMC_241218_Alun_ROI_D1_M2_01_12,neutrophil,D1,Medulla
0.21122607440620703,0.03956701208571181,0.26473965446135894,0.09456080430977694,0.48285738747669243,0.712252948752301,40,roi_IMC_241218_Alun_ROI_D1_M2_01_12,stromal,D1,Medulla
0.30050307993811876,0.0432480965357061,0.482847512106051,0.6139770054241399,0.2788823258193929,0.08931876193877474,31,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_endothelial_cd140b,D1,Medulla
0.4983886558832575,0.7318399953718387,0.27255612862995254,0.1684531514688303,0.19174436839965034,0.03049478509622518,37,roi_IMC_241218_Alun_ROI_D1_M2_01_12,non_myeloid_immune,D1,Medulla
0.2059100488812938,0.02318926576807895,0.2534958677222066,0.10262657399300151,0.581943454997602,0.8624141167853351,66,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_stromal_cd44,D1,Medulla
0.213793327628227,0.02944877581024506,0.2795468020438144,0.18304337012382724,0.6286006259677172,0.9124054006253343,170,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_stromal_cd140b_cd44,D1,Medulla
0.4771859239580009,0.7278324415287173,0.41680840992266477,0.10870012538353509,0.5811392046860795,0.4225341361635646,3,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_neutrophil_cd44,D1,Medulla
0.687170255567717,0.8607129484123861,0.3734441486128491,0.12666275620631914,0.34611358526303143,0.30658637518083304,5,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_m2_macrophage_cd44,D1,Medulla
0.38478930614998597,0.7198796969231169,0.16190090269072488,0.1569732870173463,0.3126258190689198,0.13546805281090907,5,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_neutrophil_cd140b,D1,Medulla
0.3435006408473896,0.054455482670620996,0.5518392796583116,0.6212718859056332,0.46636249001102187,0.12647237342053422,30,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_endothelial_cd140b_cd44,D1,Medulla
0.5656195387877978,0.8106454304590085,0.24541211185040343,0.1556222107484867,0.1884285589550774,0.02507211115427101,72,roi_IMC_241218_Alun_ROI_D1_M2_01_12,m2_macrophage,D1,Medulla
0.5145991441253247,0.7421247100724381,0.27791894612521156,0.1290950047118144,0.225823937424813,0.017880902729822665,26,roi_IMC_241218_Alun_ROI_D1_M2_01_12,myeloid,D1,Medulla
0.4202728311149184,0.48179705298099923,0.30434618050854795,0.2630658534574182,0.46298507499490044,0.6122936300029909,5,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_non_myeloid_immune_cd140b_cd44,D1,Medulla
0.1826405363604999,0.013430666309863918,0.2461176855402414,0.06453661167741313,0.4725573220566964,0.724493840903521,26,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_stromal_cd140b,D1,Medulla
0.14716621314648057,0.3073229199812093,0.06962745244555607,0.0011183130489739335,0.07028102537254026,0.199688168756528,1,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_myeloid_cd44,D1,Medulla
0.5036362966845942,0.9996164287998721,0.10997257823650886,0.07071480932963671,0.29065878907556797,0.36621455843861184,1,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_non_myeloid_immune_cd140b,D1,Medulla
0.580270008683591,0.8047617703302358,0.2869122333249058,0.3491955487970994,0.2889204452648632,0.2525782793884669,5,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_m2_macrophage_cd140b_cd44,D1,Medulla
0.4797042050188272,0.9006370731310431,0.27176780113876586,0.15682361671818565,0.3107289760647215,0.03348838040015831,4,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_m2_macrophage_cd140b,D1,Medulla
0.5842790197132116,0.5525180543077477,0.6821955253641862,0.502193262720834,0.5691876649191434,0.4973811353711546,3,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_non_myeloid_immune_cd44,D1,Medulla
0.5967254050173882,0.7513703072091644,0.23832072631053972,0.1322341305082231,0.20089685946179697,0.014602327190580647,4,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_myeloid_cd140b,D1,Medulla
0.25890032660702583,0.3723062519447402,0.2491441698573954,0.20333807932030568,0.7255501168912063,0.6078877617087937,2,roi_IMC_241218_Alun_ROI_D1_M2_01_12,activated_myeloid_cd140b_cd44,D1,Medulla
0.5518708614867219,0.6905905650461186,0.5543096875400535,0.6672858536638769,0.526440802526431,0.6066246330414942,1078,roi_IMC_241218_Alun_ROI_D1_M2_02_13,mixed,D1,Cortex
0.2261196207926073,0.024743362194396483,0.3273645428578893,0.2081183251992013,0.736714089274153,0.9409049435014184,62,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_stromal_cd140b_cd44,D1,Cortex
0.25340287668282396,0.05620437780351188,0.5116337750522612,0.6975576364334339,0.3163807818667921,0.058923707632632126,44,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_endothelial_cd140b_cd44,D1,Cortex
0.5499342338807481,0.8057141630703895,0.2952927271615039,0.26661539487139635,0.4942039092462198,0.12575648023247907,4,roi_IMC_241218_Alun_ROI_D1_M2_02_13,m2_macrophage,D1,Cortex
0.1911797565539192,0.02769947102251646,0.27374321352473036,0.1361735004526852,0.6074291453837342,0.8092693055904461,81,roi_IMC_241218_Alun_ROI_D1_M2_02_13,stromal,D1,Cortex
0.2049920448047139,0.023607894059475425,0.21376279085275765,0.05355041003500541,0.17442929337963647,0.04964686632732822,496,roi_IMC_241218_Alun_ROI_D1_M2_02_13,unassigned,D1,Cortex
0.280359677718982,0.04776030989488593,0.5283160080098711,0.5914737547735932,0.28747032442607945,0.048071683062507586,79,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_endothelial_cd140b,D1,Cortex
0.5435148082078828,0.8563276777166507,0.3602670235709901,0.328072973375629,0.21952780589761023,0.09679991117636311,25,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_non_myeloid_immune_cd44,D1,Cortex
0.25333780056492367,0.05228893677448524,0.423533814349421,0.5555037661796127,0.3278606954022048,0.07886353497175871,53,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_endothelial_cd44,D1,Cortex
0.17121063792321395,0.019763706395185064,0.2822034695721073,0.1546561541308779,0.7073308913295687,0.9175924258860846,98,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_stromal_cd140b,D1,Cortex
0.5750311177402819,0.8744569832747642,0.27025302249058647,0.16613253112443,0.3732470912104843,0.3786788509446352,5,roi_IMC_241218_Alun_ROI_D1_M2_02_13,neutrophil,D1,Cortex
0.2657388357836405,0.055507242100385,0.4021524561966032,0.5112237691664105,0.24973561121986157,0.04879323476737029,86,roi_IMC_241218_Alun_ROI_D1_M2_02_13,endothelial,D1,Cortex
0.5731425225000228,0.7858059264817909,0.32238614596947335,0.11402496980335614,0.2506331383788066,0.060945150935799844,31,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_non_myeloid_immune_cd140b,D1,Cortex
0.21803837384851724,0.022277201377083843,0.29786784844672004,0.1661135025098459,0.6308037636882206,0.8583209360399714,86,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_stromal_cd44,D1,Cortex
0.6185110071509525,0.8574717693874733,0.4112056491399644,0.13864361575012324,0.39171172588325226,0.22761252346138372,8,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_neutrophil_cd44,D1,Cortex
0.6180211050517492,0.8440828436041619,0.25247470525445564,0.16403855329328007,0.1393541558104858,0.0275760310846726,142,roi_IMC_241218_Alun_ROI_D1_M2_02_13,non_myeloid_immune,D1,Cortex
0.5555760184944194,0.6944994030357743,0.49625084974770317,0.3781961065590467,0.6732198178359823,0.5057807229828998,8,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_neutrophil_cd140b_cd44,D1,Cortex
0.48266815247366873,0.5823605747751059,0.3807978010747978,0.2815848157251641,0.6706857689661475,0.7560782467271764,6,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_m2_macrophage_cd140b,D1,Cortex
0.7108058531038296,0.705729309342764,0.4201905338237042,0.3953081561712013,0.5412824715180038,0.5462979334229839,4,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_m2_macrophage_cd140b_cd44,D1,Cortex
0.5406465279520163,0.7615542022457272,0.3777278505430398,0.35080608210694814,0.22808994973563562,0.11577061602767905,5,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_non_myeloid_immune_cd140b_cd44,D1,Cortex
0.27631348664148664,0.5296168677943879,0.17210267940079557,0.051980251641024454,0.2822304622846085,0.16890189523514942,6,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_myeloid_cd44,D1,Cortex
0.7294289465368966,0.9988095758151194,0.3593701578743066,0.4929301182671271,0.20056382805387582,0.1153000525821928,1,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_myeloid_cd140b_cd44,D1,Cortex
0.5640076938710069,0.7581056550088304,0.3197361444701705,0.24300338466400884,0.3626303639275374,0.10631122776789033,3,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_m2_macrophage_cd44,D1,Cortex
0.5423661395580441,0.7097265422992864,0.362735405323691,0.29717052591047133,0.41360789367466155,0.29918918815954915,4,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_neutrophil_cd140b,D1,Cortex
0.20076824301439655,0.45760060207713454,0.15429651542824666,0.1451530915101187,0.3580550173630943,0.10822810577861403,3,roi_IMC_241218_Alun_ROI_D1_M2_02_13,myeloid,D1,Cortex
0.35327842313265734,0.7916594217132936,0.3493692059203188,0.159074664217526,0.35537597675267324,0.13590325464639993,3,roi_IMC_241218_Alun_ROI_D1_M2_02_13,activated_myeloid_cd140b,D1,Cortex
0.5669096350330609,0.7031806146248877,0.6211225596973506,0.7319308498069407,0.6255573564237245,0.769196900380339,1016,roi_IMC_241218_Alun_ROI_D1_M2_03_14,mixed,D1,Medulla
0.2614168200535406,0.04094710390384676,0.27229709704616,0.1200714289049814,0.5394173200459096,0.791338935133751,33,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_stromal_cd140b_cd44,D1,Medulla
0.45892977403901053,0.7105693676260887,0.09718259948937685,0.027892610858760165,0.1345981606005247,0.05146154397069967,9,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_myeloid_cd140b_cd44,D1,Medulla
0.2178615147814552,0.05663384659370621,0.14602221081226063,0.03457168002074262,0.17383489951312728,0.039567544915676295,676,roi_IMC_241218_Alun_ROI_D1_M2_03_14,unassigned,D1,Medulla
0.2605449997727088,0.034591406491588025,0.6386152719959755,0.7725554788536558,0.24144820777092893,0.0736369488542993,65,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_endothelial_cd44,D1,Medulla
0.24595615920318828,0.03387417013898664,0.6470765893779701,0.8038046003238565,0.2832989384315443,0.0582834479235793,36,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_endothelial_cd140b_cd44,D1,Medulla
0.3207508588107307,0.01831718009911527,0.5984988127260186,0.7529833064521886,0.2996053667134325,0.03443158137894546,61,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_endothelial_cd140b,D1,Medulla
0.2870484880436652,0.0351885855611457,0.5764753969533676,0.6942084194805617,0.2872600226507041,0.06049830324706686,68,roi_IMC_241218_Alun_ROI_D1_M2_03_14,endothelial,D1,Medulla
0.4221415901673311,0.6443410257932131,0.2201911837172376,0.12580970201099553,0.3787117807911911,0.29281241381874756,19,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_neutrophil_cd140b_cd44,D1,Medulla
0.6439153529475363,0.8221166149363656,0.1829840974020614,0.16502113485418826,0.3225617208151973,0.15804798085155425,20,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_neutrophil_cd44,D1,Medulla
0.32475045421693643,0.05488988828343355,0.32163872963581497,0.1396135989246383,0.6184723503882229,0.8522504509056231,33,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_stromal_cd44,D1,Medulla
0.5042626410274117,0.6592377093082373,0.38281603452152035,0.22384120734747603,0.14966385849476238,0.07601721276250657,5,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_non_myeloid_immune_cd44,D1,Medulla
0.2873002617433392,0.056145282978485686,0.27024987222734786,0.09841495887568832,0.5902629620963291,0.8197803411146317,40,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_stromal_cd140b,D1,Medulla
0.30754402378138024,0.05459498373909721,0.28477628577043423,0.12188156076182907,0.6063777322344787,0.8264118205505896,63,roi_IMC_241218_Alun_ROI_D1_M2_03_14,stromal,D1,Medulla
0.4497780915831588,0.7193689895746869,0.1231093929590065,0.03362910378538536,0.11386503865566663,0.03148765897369107,5,roi_IMC_241218_Alun_ROI_D1_M2_03_14,m2_macrophage,D1,Medulla
0.5390620737965682,0.8339534349375795,0.2086340244039506,0.0686715993915522,0.2697769944304717,0.10918125742620079,14,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_neutrophil_cd140b,D1,Medulla
0.4796615310735208,0.7383844904722142,0.2474403991364932,0.07077291667051386,0.262900771885064,0.061068059099238854,57,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_non_myeloid_immune_cd140b,D1,Medulla
0.6658233115646434,0.8627545404473916,0.24818217287958227,0.17613708307102527,0.27638864452237,0.17776256903368037,16,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_m2_macrophage_cd140b_cd44,D1,Medulla
0.4699475855935316,0.7530466094813744,0.2721106668184515,0.08742468203380406,0.24805104533428157,0.07993355634932915,81,roi_IMC_241218_Alun_ROI_D1_M2_03_14,non_myeloid_immune,D1,Medulla
0.5392265684464844,0.767385865389405,0.28024486171301316,0.15816126089827756,0.24834268072123478,0.11192334334129433,12,roi_IMC_241218_Alun_ROI_D1_M2_03_14,neutrophil,D1,Medulla
0.4933494362652044,0.407793879012116,0.07478871824625351,0.008538787655430223,0.21990441474722056,0.03977261781804911,3,roi_IMC_241218_Alun_ROI_D1_M2_03_14,myeloid,D1,Medulla
0.3202854410974013,0.4469385592876073,0.08908712183786752,0.04496299480798058,0.0707728660658943,0.017826052101757035,4,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_myeloid_cd140b,D1,Medulla
0.46120018686487096,0.7468741156152443,0.13186991862756392,0.06055520081558633,0.11197660615112538,0.05283310471746709,15,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_myeloid_cd44,D1,Medulla
0.6900071383930632,0.9388145599759017,0.26512350469581447,0.1696946654742286,0.29947887714385596,0.17882650041985054,13,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_m2_macrophage_cd44,D1,Medulla
0.5502713289301691,0.7859986832226539,0.4080554255572169,0.24417925422930722,0.45527630404063346,0.21335044192179448,5,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_m2_macrophage_cd140b,D1,Medulla
0.461471603025037,0.48216268096744014,0.24248482086672749,0.2203322907686266,0.41835672052565825,0.40057903797002387,3,roi_IMC_241218_Alun_ROI_D1_M2_03_14,activated_non_myeloid_immune_cd140b_cd44,D1,Medulla
0.5550715953252469,0.73516426687719,0.5514471274911413,0.6873654752125912,0.5311896232775144,0.6475593277803855,1067,roi_IMC_241218_Alun_ROI_D3_M1_01_15,mixed,D3,Medulla
0.259819271998975,0.03676690366332173,0.41303718157365116,0.49687843351165145,0.24293426140069235,0.03101292472950833,161,roi_IMC_241218_Alun_ROI_D3_M1_01_15,endothelial,D3,Medulla
0.21601133969891886,0.0221213052435522,0.23381144459096914,0.0633214718401652,0.19803827890471914,0.026411167879204032,594,roi_IMC_241218_Alun_ROI_D3_M1_01_15,unassigned,D3,Medulla
0.20990215986076335,0.02693608793051158,0.28750773969465626,0.10584543069002024,0.6202072046882592,0.8894355706881275,108,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_stromal_cd140b,D3,Medulla
0.59507258373309,0.8565187024251958,0.28485956628976,0.16591715956025654,0.17873878744447486,0.01695392111065911,88,roi_IMC_241218_Alun_ROI_D3_M1_01_15,non_myeloid_immune,D3,Medulla
0.5297423539781285,0.7388625621592517,0.37763788296176853,0.27111972268794854,0.27930533921097356,0.048983884297787106,15,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_neutrophil_cd44,D3,Medulla
0.6237642176341442,0.8826420621771716,0.2856591854615813,0.20926351658125986,0.12667441598111334,0.026686527391134127,31,roi_IMC_241218_Alun_ROI_D3_M1_01_15,neutrophil,D3,Medulla
0.3033609802472943,0.04876329221428487,0.4586215960247292,0.546066605100424,0.35825178882211617,0.10406998388229649,41,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_endothelial_cd140b,D3,Medulla
0.5259010991226081,0.8076275693895032,0.33314745376102545,0.21192040038060692,0.16215006753704822,0.031054319314793057,23,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_non_myeloid_immune_cd44,D3,Medulla
0.25905950109373643,0.02722312943740404,0.4020269579429393,0.5175747539439173,0.3194559615554595,0.10411807961793425,17,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_endothelial_cd140b_cd44,D3,Medulla
0.250496880061401,0.054754390395715086,0.37564857182565664,0.5076395041330869,0.273783223492727,0.0358898312102724,66,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_endothelial_cd44,D3,Medulla
0.2862138010027745,0.032278423883717336,0.33783199405996694,0.19700101484094398,0.7067092670276529,0.9569436552295624,114,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_stromal_cd140b_cd44,D3,Medulla
0.25275431114495805,0.040265332665613766,0.32761579811139024,0.06642176856413179,0.4944998750917186,0.6628875655275138,29,roi_IMC_241218_Alun_ROI_D3_M1_01_15,stromal,D3,Medulla
0.5473283404825414,0.6291512578688735,0.49041859887265776,0.4494654275606946,0.35334760577792707,0.384364847876517,6,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_myeloid_cd140b,D3,Medulla
0.27717305798236114,0.42003195950696287,0.645495190892065,0.9087219139978939,0.01645500525239396,0.14130841896826404,1,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_neutrophil_cd140b,D3,Medulla
0.7595318423989359,0.9658252410487703,0.5640070887223404,0.20965683215599032,0.47744813142198467,0.28047165316503814,3,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_non_myeloid_immune_cd140b,D3,Medulla
0.4995496028679411,0.6252881701648325,0.38991684778099417,0.4550106141896702,0.5746723342694368,0.6026721143108609,5,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_m2_macrophage_cd140b_cd44,D3,Medulla
0.2143747387062056,0.01447883766033472,0.24918724790808164,0.11248074016924038,0.5520407791005059,0.8843680449485628,28,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_stromal_cd44,D3,Medulla
0.41413209724650535,0.5133230026835977,0.2772127442833353,0.1441190555464616,0.6233884300101002,0.7998112667703753,5,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_myeloid_cd140b_cd44,D3,Medulla
0.5393463576116178,0.8088698303378107,0.36659518310961353,0.29657179872317546,0.460957000322434,0.3321012838373509,3,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_neutrophil_cd140b_cd44,D3,Medulla
0.6415371396197095,0.827683864674387,0.33272214862068056,0.21252865102941362,0.3153968822305947,0.10944259351978158,10,roi_IMC_241218_Alun_ROI_D3_M1_01_15,myeloid,D3,Medulla
0.3817457913698856,0.6471983070176036,0.2712542723063227,0.22340691384557787,0.3888674081328229,0.6973866828166834,3,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_non_myeloid_immune_cd140b_cd44,D3,Medulla
0.6428472451622294,0.9706889420863583,0.35071034111233534,0.2745243451801733,0.3671089399205614,0.02592808990584583,6,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_m2_macrophage_cd44,D3,Medulla
0.5062527440476429,0.9912437140796595,0.32059438051603617,0.17133587351626242,0.33053486783966896,0.055811042486858475,4,roi_IMC_241218_Alun_ROI_D3_M1_01_15,activated_myeloid_cd44,D3,Medulla
0.5768249478258926,0.8373525197230146,0.1706849228534195,0.005840577934731545,0.3188540230446422,0.011953952798874947,3,roi_IMC_241218_Alun_ROI_D3_M1_01_15,m2_macrophage,D3,Medulla
0.23201655573783259,0.017009919471656365,0.556653529039235,0.6629223581155494,0.26778066320659916,0.039647684909146844,180,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_endothelial_cd44,D3,Medulla
0.5945478070139268,0.7930896875347385,0.5481036352701101,0.6596804213233731,0.5240643834109521,0.6611691174081168,976,roi_IMC_241218_Alun_ROI_D3_M1_02_16,mixed,D3,Medulla
0.5143910581953015,0.8059434393400484,0.264540757030054,0.15734648741618604,0.27548555438301325,0.12050601189164264,74,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_non_myeloid_immune_cd140b,D3,Medulla
0.7276353406936538,0.7697102719872424,0.6226410293479386,0.3821726167539565,0.5747123978809205,0.1322529224421411,4,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_myeloid_cd44,D3,Medulla
0.26685031015444965,0.030884314590935935,0.5342694289910174,0.6198872035606667,0.2097458985494984,0.05017048482186213,163,roi_IMC_241218_Alun_ROI_D3_M1_02_16,endothelial,D3,Medulla
0.21579656931686142,0.03177035083198064,0.18765478075338282,0.04199900128473407,0.25079915209657117,0.04465915088462744,512,roi_IMC_241218_Alun_ROI_D3_M1_02_16,unassigned,D3,Medulla
0.22032677878264742,0.026582550143404923,0.20245508218008682,0.04697588042734986,0.5797149527579372,0.8411251573535956,135,roi_IMC_241218_Alun_ROI_D3_M1_02_16,stromal,D3,Medulla
0.4864192798893525,0.6752236488733634,0.33650353400855876,0.295060794723428,0.5471207792763407,0.5839662209637467,9,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_m2_macrophage_cd140b_cd44,D3,Medulla
0.36289708066023313,0.07156233332003695,0.23881541141718313,0.09381055800746388,0.6013696713903374,0.8198274945889691,47,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_stromal_cd140b,D3,Medulla
0.33594278398386396,0.04362244668354416,0.586442310253174,0.7361992157231332,0.30884502128213714,0.016324070594557694,30,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_endothelial_cd140b_cd44,D3,Medulla
0.45431258455639234,0.7208382643708545,0.24208013153745256,0.14047457637255029,0.33636791515611425,0.19180951471465812,47,roi_IMC_241218_Alun_ROI_D3_M1_02_16,non_myeloid_immune,D3,Medulla
0.31401708326938876,0.09753620677717109,0.2689830560442848,0.14932021894719533,0.6398787018594861,0.9735184320606365,30,roi_IMC_241218_Alun_ROI_D3_M1_02_16,activated_stromal_cd140b_cd44,D3,Medulla
