k,scale_um,region,timepoint,category,enrichment_score,log2_enrichment,n_focal_cells,n_rois,n_mice_effective,below_min_support,insufficient_support,mouse_values
5,10.0,Cortex,D1,endothelial,1.4145134816251725,0.5003059270212578,1155,3,2,False,False,"[0.3697552060836866, 0.6308566479588289]"
5,10.0,Cortex,D1,endothelial+immune,1.4230629685964797,0.5089995005657102,725,3,2,False,False,"[0.572026945878563, 0.44597205525285755]"
5,10.0,Cortex,D1,endothelial+immune+stromal,1.4623398273755142,0.5482786124527048,1804,3,2,False,False,"[0.5270877339493598, 0.5694694909560498]"
5,10.0,Cortex,D1,endothelial+stromal,1.8029238331323438,0.8503384495249167,813,3,2,False,False,"[0.5985913078208541, 1.1020855912289793]"
5,10.0,Cortex,D1,immune,1.6632136912841686,0.7339735393710143,501,3,2,False,False,"[0.5763938062003391, 0.8915532725416896]"
5,10.0,Cortex,D1,immune+stromal,2.9442683787549093,1.5579091833010246,355,3,2,False,False,"[1.2013597785488415, 1.9144585880532077]"
5,10.0,Cortex,D1,none,1.5773429015035638,0.6574963243786971,1463,3,2,False,False,"[0.5357666961513271, 0.779225952606067]"
5,10.0,Cortex,D1,stromal,1.7490540495596945,0.8065748723509842,340,3,2,False,False,"[0.841820353307303, 0.7713293913946655]"
5,10.0,Cortex,D3,endothelial,1.8582095550170166,0.8939132072836876,1055,3,2,False,False,"[0.9712506947397259, 0.8165757198276493]"
5,10.0,Cortex,D3,endothelial+immune,1.836376309090558,0.8768617252166994,704,3,2,False,False,"[0.5515590818922038, 1.202164368541195]"
5,10.0,Cortex,D3,endothelial+immune+stromal,1.3957008365742065,0.4809897382211877,2436,3,2,False,False,"[0.508812891606471, 0.45316658483590433]"
5,10.0,Cortex,D3,endothelial+stromal,2.2949444767607194,1.1984592499044635,746,3,2,False,False,"[1.6894471672085927, 0.7074713326003343]"
5,10.0,Cortex,D3,immune,3.1121152903099016,1.6378955068785528,301,3,2,False,False,"[1.958108786495495, 1.3176822272616107]"
5,10.0,Cortex,D3,immune+stromal,3.6708735644795927,1.876123424696361,452,3,2,False,False,"[2.0102464098306703, 1.7420004395620514]"
5,10.0,Cortex,D3,none,2.057855512618643,1.0411416904212234,1245,3,2,False,False,"[1.1539829977836753, 0.9283003830587717]"
5,10.0,Cortex,D3,stromal,3.9229029518056007,1.9719216452083734,260,3,2,False,False,"[3.205715948376749, 0.7381273420399981]"
5,10.0,Cortex,D7,endothelial,3.2517770468258647,1.701228344600744,759,3,2,False,False,"[1.212144381077329, 2.190312308124159]"
5,10.0,Cortex,D7,endothelial+immune,2.4345749104298027,1.2836698921629661,548,3,2,False,False,"[0.8395951923797196, 1.7277445919462127]"
5,10.0,Cortex,D7,endothelial+immune+stromal,1.4325054508663269,0.5185406286316439,3173,3,2,False,False,"[0.45463575982811677, 0.5824454974351708]"
5,10.0,Cortex,D7,endothelial+stromal,4.366702013431091,2.1265440840347383,393,3,2,False,False,"[1.409866358703328, 2.843221809366149]"
5,10.0,Cortex,D7,immune,2.7033097165628415,1.4347268100420458,248,3,2,False,False,"[1.1090452925322996, 1.7604083275517923]"
5,10.0,Cortex,D7,immune+stromal,3.0028728515619343,1.5863433892125598,895,3,2,False,False,"[1.8122213622497507, 1.360465416175369]"
5,10.0,Cortex,D7,none,2.8741310263389637,1.5231258331037374,1111,3,2,False,False,"[1.4610815250234026, 1.5851701411840724]"
5,10.0,Cortex,D7,stromal,3.937957911713647,1.9774476920199426,142,3,2,False,False,"[1.7046128856149392, 2.250282498424946]"
5,10.0,Cortex,Sham,endothelial,1.6150699822770787,0.6915966794062925,951,3,2,False,False,"[0.7294684208066018, 0.6537249380059833]"
5,10.0,Cortex,Sham,endothelial+immune,1.3104782091931584,0.39009336453978394,637,3,2,False,False,"[0.35152745923708706, 0.4286592698424809]"
5,10.0,Cortex,Sham,endothelial+immune+stromal,1.704831434857684,0.7696290998845818,1440,3,2,False,False,"[0.7655514518550135, 0.7737067479141501]"
5,10.0,Cortex,Sham,endothelial+stromal,1.637257495212261,0.7112812355884512,596,3,2,False,False,"[0.7799737319247328, 0.6425887392521697]"
5,10.0,Cortex,Sham,immune,1.6602348470130979,0.7313873311245,658,3,2,False,False,"[0.6232023784280645, 0.8395722838209357]"
5,10.0,Cortex,Sham,immune+stromal,2.014519799809517,1.0104359851572107,617,3,2,False,False,"[0.981794820986866, 1.0390771493275555]"
5,10.0,Cortex,Sham,none,1.334504291801858,0.41630394523357034,1915,3,2,False,False,"[0.44950257091400725, 0.3831053195531334]"
5,10.0,Cortex,Sham,stromal,1.7447139510105174,0.8029905233766681,385,3,2,False,False,"[0.8476618881862668, 0.7583191585670696]"
5,10.0,Medulla,D1,endothelial,1.6660513236177477,0.73643284439392,960,3,2,False,False,"[0.6746252113048947, 0.7982404774829452]"
5,10.0,Medulla,D1,endothelial+immune,1.9626145556414683,0.9727768649762281,524,3,2,False,False,"[0.9516308410557971, 0.9939228888966591]"
5,10.0,Medulla,D1,endothelial+immune+stromal,1.4576335741361266,0.5436280946874616,1861,3,2,False,False,"[0.6459844943516551, 0.44127169502326835]"
5,10.0,Medulla,D1,endothelial+stromal,1.5441182510124778,0.6267832406997114,1119,3,2,False,False,"[0.6037191626070216, 0.6498473187924012]"
5,10.0,Medulla,D1,immune,2.3100418120556103,1.2079189648445177,373,3,2,False,False,"[1.3090263025887363, 1.106811627100299]"
5,10.0,Medulla,D1,immune+stromal,2.954901910483521,1.563110240180214,560,3,2,False,False,"[1.3367937992424952, 1.7894266811179325]"
5,10.0,Medulla,D1,none,1.7651966180599683,0.8198288883698939,1428,3,2,False,False,"[0.8136466399759723, 0.8260111367638155]"
5,10.0,Medulla,D1,stromal,2.1357932743984134,1.0947720138637902,479,3,2,False,False,"[1.388296798286857, 0.8012472294407234]"
5,10.0,Medulla,D3,endothelial,1.7879020162310506,0.8382676735620418,989,3,2,False,False,"[0.8770384947414012, 0.7994968523826823]"
5,10.0,Medulla,D3,endothelial+immune,1.9929659695583009,0.9949170759729388,626,3,2,False,False,"[1.017879872653266, 0.9719542792926115]"
5,10.0,Medulla,D3,endothelial+immune+stromal,1.3409879994859941,0.42329632660889577,2135,3,2,False,False,"[0.4092749418521444, 0.4373177113656471]"
5,10.0,Medulla,D3,endothelial+stromal,1.5747999926053762,0.6551686108352793,802,3,2,False,False,"[0.6826344333455692, 0.6277027883249895]"
5,10.0,Medulla,D3,immune,2.682003701097712,1.4233112281266638,367,3,2,False,False,"[1.2713440340665993, 1.5752784221867282]"
5,10.0,Medulla,D3,immune+stromal,2.7770449186973263,1.4735505129355746,584,3,2,False,False,"[1.1383826898338183, 1.808718336037331]"
5,10.0,Medulla,D3,none,1.8125342657729353,0.8580082693860002,1295,3,2,False,False,"[0.6835290837935746, 1.0324874549784258]"
5,10.0,Medulla,D3,stromal,2.66238356589032,1.4127184332875142,409,3,2,False,False,"[0.7701307612337962, 2.055306105341232]"
5,10.0,Medulla,D7,endothelial,2.4393761202584443,1.286512220207268,901,3,2,False,False,"[1.156044077379349, 1.4169803630351874]"
5,10.0,Medulla,D7,endothelial+immune,2.287712507289774,1.1939057626199805,1011,3,2,False,False,"[1.1977406455996258, 1.1900708796403354]"
5,10.0,Medulla,D7,endothelial+immune+stromal,1.46921560483538,0.5550461244187033,2470,3,2,False,False,"[0.4914644636952744, 0.6186277851421322]"
5,10.0,Medulla,D7,endothelial+stromal,2.8774330165171773,1.5247823443911184,471,3,2,False,False,"[1.0867577093606158, 1.962806979421621]"
5,10.0,Medulla,D7,immune,2.7051471100111493,1.435707052134389,462,3,2,False,False,"[1.075274668608401, 1.7961394356603775]"
5,10.0,Medulla,D7,immune+stromal,2.732316763837858,1.450124748315712,852,3,2,False,False,"[1.3024953086544988, 1.5977541879769253]"
5,10.0,Medulla,D7,none,2.3502837758597965,1.232834959900416,1011,3,2,False,False,"[1.069584077762396, 1.3960858420384363]"
5,10.0,Medulla,D7,stromal,3.8951643180074362,1.9616841898464226,249,3,2,False,False,"[1.3624368603956585, 2.5609315192971867]"
5,10.0,Medulla,Sham,endothelial,1.8219731454839454,0.8655016950550808,1081,3,2,False,False,"[1.1833365934614408, 0.5476667966487208]"
5,10.0,Medulla,Sham,endothelial+immune,1.8405445359298502,0.8801326592507843,535,3,2,False,False,"[1.3114343821471997, 0.448830936354369]"
5,10.0,Medulla,Sham,endothelial+immune+stromal,1.6112117369532106,0.6881460978804472,1514,3,2,False,False,"[0.8723930077023963, 0.5038991880584982]"
5,10.0,Medulla,Sham,endothelial+stromal,1.600829110133173,0.6788193071532185,838,3,2,False,False,"[0.8269015265783463, 0.5307370877280908]"
5,10.0,Medulla,Sham,immune,1.9400517563403843,0.9560951408761146,505,3,2,False,False,"[1.1738551490373592, 0.73833513271487]"
5,10.0,Medulla,Sham,immune+stromal,2.068250367087625,1.0484108382120996,652,3,2,False,False,"[1.1503362316741617, 0.9464854447500375]"
5,10.0,Medulla,Sham,none,1.5734577501378713,0.653938440482593,1705,3,2,False,False,"[0.7930580769688537, 0.5148188039963323]"
5,10.0,Medulla,Sham,stromal,2.100654235946046,1.0708387164435365,546,3,2,False,False,"[1.2857029565908804, 0.8559744762961925]"
5,10.0,Pooled,D1,endothelial,1.522996054542493,0.6069122043994979,2115,6,2,False,False,"[0.47137854115742267, 0.7424458676415732]"
5,10.0,Pooled,D1,endothelial+immune,1.6875346138703957,0.7549170943098498,1249,6,2,False,False,"[0.6985615776043077, 0.8112726110153918]"
5,10.0,Pooled,D1,endothelial+immune+stromal,1.4392948217004502,0.5253621405421602,3665,6,2,False,False,"[0.5667199874167915, 0.48400429366752884]"
5,10.0,Pooled,D1,endothelial+stromal,1.625008203371486,0.7004470011770854,1932,6,2,False,False,"[0.6003005927495767, 0.8005934096045939]"
5,10.0,Pooled,D1,immune,1.9024146634907113,0.9278317402886169,874,6,2,False,False,"[0.8206046383298048, 1.0350588422474292]"
5,10.0,Pooled,D1,immune+stromal,2.905535774041015,1.538804217771542,915,6,2,False,False,"[1.2465044521133928, 1.831103983429691]"
5,10.0,Pooled,D1,none,1.646502508280583,0.7194047097353875,2891,6,2,False,False,"[0.6283933440928755, 0.8104160753778994]"
5,10.0,Pooled,D1,stromal,1.8759571732346487,0.9076268925295959,819,6,2,False,False,"[1.0239791683004877, 0.7912746167587041]"
5,10.0,Pooled,D3,endothelial,1.8146139600196611,0.8596626627100848,2044,6,2,False,False,"[0.9084425614075095, 0.8108827640126602]"
5,10.0,Pooled,D3,endothelial+immune,1.991607896424153,0.993933640595623,1330,6,2,False,False,"[0.8624396090662453, 1.1254276721250005]"
5,10.0,Pooled,D3,endothelial+immune+stromal,1.361473538675224,0.44516894272470264,4571,6,2,False,False,"[0.44245425843691993, 0.4478836270124853]"
5,10.0,Pooled,D3,endothelial+stromal,1.8019515833692406,0.8495602479042316,1548,6,2,False,False,"[1.018238677966577, 0.6808818178418861]"
5,10.0,Pooled,D3,immune,2.735693534929228,1.4519066218897736,668,6,2,False,False,"[1.5002656182095644, 1.403547625569983]"
5,10.0,Pooled,D3,immune+stromal,3.024343135861918,1.5966218341099565,1036,6,2,False,False,"[1.4290039298327688, 1.7642397383871444]"
5,10.0,Pooled,D3,none,1.8682509178479074,0.9016882310777989,2540,6,2,False,False,"[0.8403470551236082, 0.9630294070319897]"
5,10.0,Pooled,D3,stromal,2.6019436354525913,1.3795897100442616,669,6,2,False,False,"[1.581992490281447, 1.177186929807076]"
5,10.0,Pooled,D7,endothelial,2.7021372938986907,1.4341009789547567,1660,6,2,False,False,"[1.193444279844669, 1.6747576780648448]"
5,10.0,Pooled,D7,endothelial+immune,2.240990029760762,1.1641362302643248,1559,6,2,False,False,"[0.9589770101196883, 1.3692954504089612]"
5,10.0,Pooled,D7,endothelial+immune+stromal,1.4506902490908946,0.5367395085118238,5643,6,2,False,False,"[0.46691199445050263, 0.6065670225731451]"
5,10.0,Pooled,D7,endothelial+stromal,3.432407953967417,1.7792210324961104,864,6,2,False,False,"[1.3021634755890907, 2.2562785894031303]"
5,10.0,Pooled,D7,immune,2.7151064120486383,1.4410087420909246,710,6,2,False,False,"[1.097788417891, 1.784229066290849]"
5,10.0,Pooled,D7,immune+stromal,2.9907043628890997,1.58048530421387,1747,6,2,False,False,"[1.6423126777180002, 1.5186579307097396]"
5,10.0,Pooled,D7,none,2.6296087440782294,1.3948481588450243,2122,6,2,False,False,"[1.3305823759364004, 1.4591139417536485]"
5,10.0,Pooled,D7,stromal,4.067008562268512,2.023968028107476,391,6,2,False,False,"[1.5905542105418455, 2.4573818456731065]"
5,10.0,Pooled,Sham,endothelial,1.6608118712916666,0.7318886610630115,2032,6,2,False,False,"[0.8807578116915482, 0.583019510434475]"
5,10.0,Pooled,Sham,endothelial+immune,1.4710045821119484,0.5568017405287655,1172,6,2,False,False,"[0.671496433540458, 0.44210704751707297]"
5,10.0,Pooled,Sham,endothelial+immune+stromal,1.621692372054411,0.6975001725739283,2954,6,2,False,False,"[0.8011653038041411, 0.5938350413437155]"
5,10.0,Pooled,Sham,endothelial+stromal,1.6041606743906733,0.6818186508560272,1434,6,2,False,False,"[0.7956163301426039, 0.5680209715694505]"
5,10.0,Pooled,Sham,immune,1.7283759673540615,0.7894170758573607,1163,6,2,False,False,"[0.806753301964496, 0.7720808497502252]"
5,10.0,Pooled,Sham,immune+stromal,2.0106504872141517,1.0076623187459206,1269,6,2,False,False,"[1.0379752912159645, 0.9773493462758768]"
5,10.0,Pooled,Sham,none,1.431440487384836,0.5174676910571111,3620,6,2,False,False,"[0.5640210729322894, 0.4709143091819327]"
5,10.0,Pooled,Sham,stromal,1.8771567692000157,0.9085491406871449,931,6,2,False,False,"[0.9936755776544713, 0.8234227037198183]"
5,20.0,Cortex,D1,endothelial,1.3442109515384006,0.42675956286118144,220,3,2,False,False,"[0.12454981975644996, 0.7289693059659129]"
5,20.0,Cortex,D1,endothelial+immune,1.003518244128673,0.005066845374872897,126,3,2,False,False,"[-0.3514645495676374, 0.3615982403173832]"
5,20.0,Cortex,D1,endothelial+immune+stromal,1.106440932176292,0.1459264343011764,524,3,2,False,False,"[0.1165736277024314, 0.1752792408999214]"
5,20.0,Cortex,D1,endothelial+stromal,1.6644302666426565,0.7350284282575343,137,3,2,False,False,"[0.6265567167566932, 0.8435001397583755]"
5,20.0,Cortex,D1,immune,1.3883089890143225,0.47332869710046616,93,3,2,False,False,"[0.11765682413767195, 0.8290005700632603]"
5,20.0,Cortex,D1,immune+stromal,1.6004405974464462,0.6784691302669112,78,3,2,False,False,"[0.0991968594419278, 1.2577414010918946]"
5,20.0,Cortex,D1,none,1.1181882312820843,0.1611630660695078,462,3,2,False,False,"[0.0015257254107238494, 0.32080040672829174]"
5,20.0,Cortex,D1,stromal,1.6811984300213665,0.7494900143497016,80,3,2,False,False,"[0.5444485765522837, 0.9545314521471194]"
5,20.0,Cortex,D3,endothelial,1.5019391732315814,0.5868263865844727,228,3,2,False,False,"[0.747103562003108, 0.4265492111658374]"
5,20.0,Cortex,D3,endothelial+immune,1.2735355191619127,0.34883919722824264,122,3,2,False,False,"[0.6277162616983541, 0.0699621327581311]"
5,20.0,Cortex,D3,endothelial+immune+stromal,1.040523224675458,0.05730916665919214,728,3,2,False,False,"[0.11201444988942849, 0.0026038834289557923]"
5,20.0,Cortex,D3,endothelial+stromal,1.0131310462428191,0.018820795596983436,146,3,2,False,False,"[-0.2581707299991026, 0.2958123211930695]"
5,20.0,Cortex,D3,immune,,,38,3,1,False,True,[0.5509006646475233]
5,20.0,Cortex,D3,immune+stromal,2.300080599231809,1.2016844168542886,95,3,2,False,False,"[0.8728287595348856, 1.5305400741736919]"
5,20.0,Cortex,D3,none,1.1477329730008654,0.19878702934984346,285,3,2,False,False,"[0.41268452293254887, -0.015110464232861942]"
5,20.0,Cortex,D3,stromal,2.791458443118855,1.4810190786499733,62,3,2,False,False,"[2.4719493232527014, 0.49008883404724524]"
5,20.0,Cortex,D7,endothelial,2.879516730228366,1.525826704234884,180,3,2,False,False,"[1.010511096226506, 2.041142312243262]"
5,20.0,Cortex,D7,endothelial+immune,2.0038233031934,1.0027552975322847,97,3,2,False,False,"[1.304957391863144, 0.7005532032014252]"
5,20.0,Cortex,D7,endothelial+immune+stromal,1.2151981436986559,0.281191571135329,941,3,2,False,False,"[0.17618595164782824, 0.38619719062282976]"
5,20.0,Cortex,D7,endothelial+stromal,5.440728787981563,2.443799914046334,91,3,2,False,False,"[1.786061801630606, 3.1015380264620624]"
5,20.0,Cortex,D7,immune,,,47,3,1,False,True,[0.5819641725739376]
5,20.0,Cortex,D7,immune+stromal,2.90841995496965,1.5402355991091528,189,3,2,False,False,"[1.958755289818613, 1.1217159083996926]"
5,20.0,Cortex,D7,none,1.8960055639680347,0.9229631979372865,210,3,2,False,False,"[0.8072839890235756, 1.0386424068509976]"
5,20.0,Cortex,D7,stromal,,,21,3,0,False,True,[]
5,20.0,Cortex,Sham,endothelial,1.3043290838004964,0.3833079091930402,240,3,2,False,False,"[0.5641868356482229, 0.2024289827378575]"
5,20.0,Cortex,Sham,endothelial+immune,1.1063728066604093,0.14583760229310622,128,3,2,False,False,"[0.38794907471084916, -0.09627387012463676]"
5,20.0,Cortex,Sham,endothelial+immune+stromal,1.1998404889721026,0.262842621612875,452,3,2,False,False,"[0.3954309626556787, 0.13025428057007138]"
5,20.0,Cortex,Sham,endothelial+stromal,1.6479177526530848,0.7206442396081643,95,3,2,False,False,"[0.6952882837985401, 0.7460001954177884]"
5,20.0,Cortex,Sham,immune,1.512404212019392,0.596843772323944,102,3,2,False,False,"[0.7657462121384065, 0.4279413325094815]"
5,20.0,Cortex,Sham,immune+stromal,1.8430197281001015,0.8820715139853663,123,3,2,False,False,"[0.5650203859571319, 1.1991226420136007]"
5,20.0,Cortex,Sham,none,1.0815825840599667,0.11314382624770392,494,3,2,False,False,"[0.0686553896174739, 0.15763226287793392]"
5,20.0,Cortex,Sham,stromal,2.1044027175061295,1.073410818200967,76,3,2,False,False,"[0.8363378854406287, 1.310483750961305]"
5,20.0,Medulla,D1,endothelial,1.0584225175016626,0.08191565979651522,140,3,2,False,False,"[-0.6221416233233761, 0.7859729429164065]"
5,20.0,Medulla,D1,endothelial+immune,1.4710310993246118,0.5568277471822198,84,3,2,False,False,"[0.08829238809370564, 1.025363106270734]"
5,20.0,Medulla,D1,endothelial+immune+stromal,1.2931532989855308,0.3708933119436614,551,3,2,False,False,"[0.5411203274413174, 0.20066629644600537]"
5,20.0,Medulla,D1,endothelial+stromal,1.5131341928330044,0.5975399391407258,192,3,2,False,False,"[0.7170480104387797, 0.47803186784267176]"
5,20.0,Medulla,D1,immune,1.5626559820101944,0.6440002046488991,113,3,2,False,False,"[0.602513297451835, 0.6854871118459632]"
5,20.0,Medulla,D1,immune+stromal,2.005729790354059,1.0041272607986698,145,3,2,False,False,"[0.7806436703617848, 1.2276108512355546]"
5,20.0,Medulla,D1,none,1.280034534915321,0.3561827341932099,431,3,2,False,False,"[0.6707660525894114, 0.041599415797008384]"
5,20.0,Medulla,D1,stromal,1.5210031081974724,0.6050231012389369,117,3,2,False,False,"[0.8754842708316035, 0.3345619316462701]"
5,20.0,Medulla,D3,endothelial,1.5182470378718,0.6024065544658828,164,3,2,False,False,"[0.5517714410064124, 0.6530416679253531]"
5,20.0,Medulla,D3,endothelial+immune,1.5067701323441638,0.5914593411414887,161,3,2,False,False,"[0.7799540153047086, 0.40296466697826877]"
5,20.0,Medulla,D3,endothelial+immune+stromal,1.0673240676150944,0.09399828277594562,565,3,2,False,False,"[0.04736011472958229, 0.14063645082230894]"
5,20.0,Medulla,D3,endothelial+stromal,1.996859891855099,0.9977331107403553,137,3,2,False,False,"[1.1259895875153092, 0.8694766339654015]"
5,20.0,Medulla,D3,immune,2.2411507796407886,1.1642397134277054,89,3,2,False,False,"[1.0129776011274814, 1.3155018257279294]"
5,20.0,Medulla,D3,immune+stromal,0.555489410524552,-0.8481686855760235,131,3,2,False,False,"[0.936023179784848, -2.632360550936895]"
5,20.0,Medulla,D3,none,1.3211668806550092,0.40181270934577507,330,3,2,False,False,"[0.2571100821219024, 0.5465153365696478]"
5,20.0,Medulla,D3,stromal,1.8204926952527452,0.8643289519640909,90,3,2,False,False,"[0.8870872665326643, 0.8415706373955173]"
5,20.0,Medulla,D7,endothelial,2.063126153222957,1.0448320398694175,223,3,2,False,False,"[0.5701980615865919, 1.5194660181522432]"
5,20.0,Medulla,D7,endothelial+immune,2.147517147684965,1.1026696511687646,244,3,2,False,False,"[1.0101355627390123, 1.195203739598517]"
5,20.0,Medulla,D7,endothelial+immune+stromal,1.2758369809095391,0.3514440016277456,667,3,2,False,False,"[0.2591091773269747, 0.44377882592851653]"
5,20.0,Medulla,D7,endothelial+stromal,2.379511006676544,1.250665127850345,134,3,2,False,False,"[0.9070170498216411, 1.5943132058790486]"
5,20.0,Medulla,D7,immune,2.5512189523447577,1.3511867201503793,100,3,2,False,False,"[0.9582112087325557, 1.7441622315682028]"
5,20.0,Medulla,D7,immune+stromal,2.3221703116905967,1.2154737856491753,183,3,2,False,False,"[1.2438301949366417, 1.1871173763617087]"
5,20.0,Medulla,D7,none,1.617838249404315,0.694067375105771,220,3,2,False,False,"[0.4786017081576279, 0.909533042053914]"
5,20.0,Medulla,D7,stromal,3.31283814647804,1.7280677201779047,54,3,2,False,False,"[1.532088265934368, 1.9240471744214416]"
5,20.0,Medulla,Sham,endothelial,1.3653756868847273,0.44929796728583465,202,3,2,False,False,"[0.38258979052907616, 0.5160061440425932]"
5,20.0,Medulla,Sham,endothelial+immune,1.6005607314723196,0.6785774193587557,118,3,2,False,False,"[1.1244796286894836, 0.23267521002802793]"
5,20.0,Medulla,Sham,endothelial+immune+stromal,1.3084285271506468,0.38783511938667037,411,3,2,False,False,"[0.4059536280479601, 0.36971661072538065]"
5,20.0,Medulla,Sham,endothelial+stromal,1.92177435075644,0.9424389489336807,162,3,2,False,False,"[1.3177682402270665, 0.567109657640295]"
5,20.0,Medulla,Sham,immune,1.8211143240365157,0.8648214931787691,113,3,2,False,False,"[0.8334373657484473, 0.8962056206090909]"
5,20.0,Medulla,Sham,immune+stromal,1.49476760511455,0.5799212028110781,131,3,2,False,False,"[0.7496057749449768, 0.4102366306771793]"
5,20.0,Medulla,Sham,none,1.2897093709206713,0.3670459986948749,538,3,2,False,False,"[0.5519675640420343, 0.18212443334771558]"
5,20.0,Medulla,Sham,stromal,0.9702308492131527,-0.043600043061009175,116,3,2,False,False,"[0.7743062155733009, -0.8615063016953193]"
5,20.0,Pooled,D1,endothelial,1.2494664827863322,0.321312201331375,360,6,2,False,False,"[-0.12434732793682539, 0.7669717305995754]"
5,20.0,Pooled,D1,endothelial+immune,1.2308155908420073,0.2996146236362137,210,6,2,False,False,"[-0.20487890368052306, 0.8041081509529505]"
5,20.0,Pooled,D1,endothelial+immune+stromal,1.1688959955755331,0.2251465694396854,1075,6,2,False,False,"[0.25808919428206006, 0.19220394459731072]"
5,20.0,Pooled,D1,endothelial+stromal,1.545729158248498,0.6282875532326475,329,6,2,False,False,"[0.6567204813173887, 0.5998546251479063]"
5,20.0,Pooled,D1,immune,1.432226577998765,0.5182597447651691,206,6,2,False,False,"[0.27927564857572634, 0.7572438409546118]"
5,20.0,Pooled,D1,immune+stromal,1.7195130703804462,0.782000082134774,223,6,2,False,False,"[0.32634579641521344, 1.2376543678543346]"
5,20.0,Pooled,D1,none,1.132598185483238,0.1796361236221946,893,6,2,False,False,"[0.22460583447028637, 0.13466641277410282]"
5,20.0,Pooled,D1,stromal,1.513623217225648,0.5980061232293051,197,6,2,False,False,"[0.6547938079787237, 0.5412184384798866]"
5,20.0,Pooled,D3,endothelial,1.473722019833864,0.5594644223788268,392,6,2,False,False,"[0.6168821480053109, 0.5020466967523426]"
5,20.0,Pooled,D3,endothelial+immune,1.3708640811758062,0.4550855374670504,283,6,2,False,False,"[0.7292080974359237, 0.180962977498177]"
5,20.0,Pooled,D3,endothelial+immune+stromal,1.041572417680516,0.05876314950480226,1293,6,2,False,False,"[0.06891155978286435, 0.04861473922674017]"
5,20.0,Pooled,D3,endothelial+stromal,1.490522637798934,0.5758182868971761,283,6,2,False,False,"[0.6646028150105053, 0.48703375878384686]"
5,20.0,Pooled,D3,immune,2.1246524879156126,1.0872268906810456,127,6,2,False,False,"[0.8589519556341619, 1.3155018257279294]"
5,20.0,Pooled,D3,immune+stromal,1.4428611302563112,0.5289324527525118,226,6,2,False,False,"[0.9149583730348606, 0.14290653247016297]"
5,20.0,Pooled,D3,none,1.1814292062493927,0.24053318254671294,615,6,2,False,False,"[0.30896822905878457, 0.1720981360346413]"
5,20.0,Pooled,D3,stromal,2.0157434399059855,1.0113120269680063,152,6,2,False,False,"[1.4153746187726768, 0.607249435163336]"
5,20.0,Pooled,D7,endothelial,2.425948796534048,1.2785491004312255,403,6,2,False,False,"[0.863740084679868, 1.6933581161825828]"
5,20.0,Pooled,D7,endothelial+immune,2.171213864159651,1.11850183814396,341,6,2,False,False,"[1.2066834488217668, 1.0303202274661531]"
5,20.0,Pooled,D7,endothelial+immune+stromal,1.243327177784098,0.31420598718374904,1608,6,2,False,False,"[0.2038270268742104, 0.4245849474932876]"
5,20.0,Pooled,D7,endothelial+stromal,3.469876179234643,1.7948841818838353,225,6,2,False,False,"[1.493046884360951, 2.0967214794067197]"
5,20.0,Pooled,D7,immune,2.230685373974854,1.1574870436513351,147,6,2,False,False,"[0.9582112087325557, 1.3567628785701145]"
5,20.0,Pooled,D7,immune+stromal,2.71863393668821,1.4428819059494962,372,6,2,False,False,"[1.7204469248579557, 1.1653168870410366]"
5,20.0,Pooled,D7,none,1.771714771330158,0.8251463628606008,430,6,2,False,False,"[0.6977232287349263, 0.9525694969862754]"
5,20.0,Pooled,D7,stromal,3.31283814647804,1.7280677201779047,75,6,2,False,False,"[1.532088265934368, 1.9240471744214416]"
5,20.0,Pooled,Sham,endothelial,1.3732244556104625,0.45756745544142763,442,6,2,False,False,"[0.5036544872751739, 0.4114804236076813]"
5,20.0,Pooled,Sham,endothelial+immune,1.299757417088332,0.37824238800710014,246,6,2,False,False,"[0.6334592593703939, 0.12302551664380638]"
5,20.0,Pooled,Sham,endothelial+immune+stromal,1.2696379669135285,0.3444171758966917,863,6,2,False,False,"[0.39893851778643913, 0.28989583400694424]"
5,20.0,Pooled,Sham,endothelial+stromal,1.699088170211597,0.7647607197537543,257,6,2,False,False,"[0.902781602608049, 0.6267398368994596]"
5,20.0,Pooled,Sham,immune,1.705097996051595,0.7698546567596574,215,6,2,False,False,"[0.799591788943427, 0.7401175245758878]"
5,20.0,Pooled,Sham,immune+stromal,1.5690308751352722,0.6498737417045333,254,6,2,False,False,"[0.6265488489530802, 0.6731986344559865]"
5,20.0,Pooled,Sham,none,1.1501802037004327,0.20185991214172455,1032,6,2,False,False,"[0.22975944775899404, 0.17396037652445503]"
5,20.0,Pooled,Sham,stromal,1.264945758121925,0.33907552233753746,192,6,2,False,False,"[0.8156606621515193, -0.13750961747644444]"
5,40.0,Cortex,D1,endothelial,1.2627938962641194,0.3366191924892505,31,3,2,False,False,"[0.0823993179206755, 0.5908390670578255]"
5,40.0,Cortex,D1,endothelial+immune,,,14,3,2,True,False,"[-1.8415991353567993, 0.6205864104518775]"
5,40.0,Cortex,D1,endothelial+immune+stromal,0.9619481578114095,-0.05596894983564612,154,3,2,False,False,"[-0.02520417770548848, -0.08673372196580376]"
5,40.0,Cortex,D1,endothelial+stromal,2.0679979169755915,1.0482347324756243,30,3,2,False,False,"[1.5548343958941928, 0.5416350690570556]"
5,40.0,Cortex,D1,immune,,,6,3,1,True,True,[2.450661409009565]
5,40.0,Cortex,D1,immune+stromal,,,7,2,0,True,True,[]
