family,endpoint,contrast,tp1,tp2,n_mice_1,n_mice_2,insufficient_support,mouse_mean_1,mouse_mean_2,mouse_range_1,mouse_range_2,hedges_g,g_shrunk_skeptical,g_shrunk_neutral,g_shrunk_optimistic,pooled_std,g_pathological,bootstrap_range_min,bootstrap_range_max,n_unique_resamples,n_required_80pct,n_required_skeptical,n_required_neutral,n_required_optimistic,normalization_mode,hedges_g_no_none,clr_none_sensitivity,sham_percentile,normalization_sign_reverse,normalization_g_collapse,normalization_magnitude_disagree,hedges_g_sham_ref,endpoint_axis,min_prevalence_sweep_value,headline_rule_version,unassigned_rate_mouse_mean_1,unassigned_rate_mouse_mean_2,composite_label,support_sensitive,cell_type,stratifier_basis,observed_range,threshold_sensitive,headline_demoted_reason,is_headline
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,2.7755575615628914e-17,0.04481119437565673,0.009628817520882349,0.04229943626015065,1.1805209091882471,0.2072247297601568,0.5429670219181221,0.9126203583384578,0.021690760906299473,False,1.0806435303426922,7.828988330401238,5,12.0,366.0,54.0,19.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.04229943626015065,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,2.7755575615628914e-17,-0.004135985854376023,0.009628817520882349,0.03884692764529407,-0.11810468613292768,-0.023588034944450498,-0.05900090638276487,-0.0944508122153597,0.02001123380959532,False,-2.796302379474518,1.8144910685469802,5,1126.0,28214.0,4510.0,1760.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.03884692764529407,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,2.7755575615628914e-17,-0.022932767056240422,0.009628817520882349,0.0017277043446741747,-2.679134423195069,-0.31193056918493645,-0.9247258674985276,-1.8172185211209961,0.004891295563372165,False,-18.354447144825528,-2.6193888247935195,5,3.0,162.0,19.0,5.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.009628817520882349,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.04481119437565673,-0.004135985854376023,0.04229943626015065,0.03884692764529407,-0.9740311126883294,-0.17792575481877818,-0.45975396759695264,-0.761171117537436,0.02871552757396797,False,-2.0622156200989887,-0.7976794293983628,5,17.0,496.0,75.0,28.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.04229943626015065,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.04481119437565673,-0.022932767056240422,0.04229943626015065,0.0017277043446741747,-1.8287990837680026,-0.2740901868678653,-0.7563073775567579,-1.350149672041374,0.02116735263459482,False,-58.8021769786158,-1.80698414305728,5,5.0,209.0,28.0,9.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.04229943626015065,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,-0.004135985854376023,-0.022932767056240422,0.03884692764529407,0.0017277043446741747,-0.5524457848165581,-0.1072169352844865,-0.27105262549284975,-0.4386100730719313,0.01944266410359778,False,-25.282265546568773,0.4145435598826023,5,52.0,1366.0,214.0,82.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.03884692764529407,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,-0.035192022121240465,0.0526938282432097,0.034938372191828465,-0.6361377973591044,-0.12227926845291669,-0.3102227583025388,-0.5038132686625137,0.03161221831167348,False,-2.0129790953859947,-0.2893293024994068,5,39.0,1050.0,164.0,62.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.0526938282432097,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,-0.01733937043359557,0.0526938282432097,0.030006394664764013,-0.3267962644290049,-0.06466861920358434,-0.16231472405482902,-0.2607408608327089,0.03031923175025409,False,-1.6638847454549106,0.3430713938961702,5,147.0,3754.0,596.0,231.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.0526938282432097,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,0.034755632369033534,0.0526938282432097,0.21262521877414992,0.18132567776070044,0.03614629015960825,0.09047691446792211,0.1449414039928846,0.10952867569006758,False,-1.5519730684375053,3.059577432429998,5,478.0,12015.0,1918.0,748.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.21262521877414992,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,-0.035192022121240465,-0.01733937043359557,0.034938372191828465,0.030006394664764013,0.44301334865546416,0.08689721774840731,0.21882253114351452,0.35268024600491765,0.023027557253171207,False,0.014605099861062459,1.3453070607374595,5,80.0,2079.0,328.0,127.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.034938372191828465,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,-0.035192022121240465,0.034755632369033534,0.034938372191828465,0.21262521877414992,0.3709923460888042,0.0731911011487166,0.18391410573484912,0.2957761457529833,0.10773830970245664,False,-1.1895216017879342,5.765589205705089,5,115.0,2931.0,465.0,180.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.21262521877414992,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,-0.01733937043359557,0.034755632369033534,0.030006394664764013,0.21262521877414992,0.2772624625368288,0.055029456460154356,0.13796834104797953,0.2213844996102848,0.10736604139523434,False,-2.0649924673027926,6.0332896736353465,5,205.0,5184.0,825.0,321.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.21262521877414992,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,2.7755575615628914e-17,-0.027237476870947602,0.008348524764953902,0.044854011139024375,-0.6822793849958044,-0.13038632624372895,-0.33149514862712315,-0.5395444894108086,0.02281216879765475,False,-6.798735118047656,-0.5876388475870962,5,34.0,924.0,143.0,54.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.044854011139024375,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,2.7755575615628914e-17,-0.11558859414469586,0.008348524764953902,0.08548583408272492,-1.5379830998154447,-0.24875606012494086,-0.6699483892454536,-1.161690163903111,0.04294626204505528,False,-21.6745237743032,-1.4894943266025695,5,7.0,254.0,35.0,12.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.08548583408272492,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,2.7755575615628914e-17,-0.037255465159563544,0.008348524764953902,0.03731801374955607,-1.11341980733903,-0.19812262676834033,-0.5166770050444015,-0.8639595018001,0.01912022499843493,False,-7.654316846706522,-1.0131056047576685,5,13.0,400.0,59.0,22.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.03731801374955607,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,-0.027237476870947602,-0.11558859414469586,0.044854011139024375,0.08548583408272492,-1.0459304101315954,-0.18855835562323892,-0.48949676839697887,-0.8144691977879598,0.048269322928954826,False,-3.340208594469138,-0.881337156689491,5,15.0,442.0,66.0,24.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.08548583408272492,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,-0.027237476870947602,-0.037255465159563544,0.044854011139024375,0.03731801374955607,-0.1962206667810221,-0.03909361297708988,-0.09787480653804123,-0.15682557880730275,0.02917411723373896,False,-0.9936218264338615,0.3800238171968276,5,408.0,10272.0,1639.0,639.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.044854011139024375,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,-0.11558859414469586,-0.037255465159563544,0.08548583408272492,0.03731801374955607,0.9597679977486512,0.17576310052667155,0.4537600512010791,0.7505305317271023,0.046638133482782174,False,0.7977812631687181,3.707931106915512,5,18.0,509.0,77.0,28.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_m2_cd44,discrete_celltype,0.08548583408272492,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.04963193560777229,0.02690836098913929,0.06393469769334659,0.8177181589792178,0.15329346515780556,0.39245770801952756,0.6434187692711223,0.03468322887312199,False,0.6466911917214379,3.4657006842012756,5,24.0,669.0,102.0,38.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.06393469769334659,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.0006629392275838419,0.02690836098913929,0.012320441154597905,0.025600592337528077,0.005119782921884752,0.012799771865846419,0.020480138307908367,0.014797408230546177,False,-1.1865290588663886,1.309518945676025,5,23952.0,598873.0,95815.0,37426.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.02690836098913929,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,0.0,-0.029944903481632923,0.02690836098913929,0.0873132290783094,-0.37456956977673067,-0.07387739662638411,-0.18565677958777915,-0.29860826967817056,0.04568276442818223,False,-3.126017992293794,0.5823664595999342,5,112.0,2877.0,456.0,177.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.0873132290783094,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.04963193560777229,0.0006629392275838419,0.06393469769334659,0.012320441154597905,-0.8595258907395065,-0.1600788003858841,-0.41079488300974015,-0.6751509321602526,0.032555486631993105,False,-7.507740924094319,-0.7652232194474523,5,22.0,613.0,94.0,35.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.06393469769334659,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.04963193560777229,-0.029944903481632923,0.06393469769334659,0.0873132290783094,-0.8403826700080584,-0.15698927578840033,-0.4024280831523101,-0.6606417944069264,0.054109254155876495,False,-2.2028450559641986,-0.623168408339287,5,23.0,637.0,97.0,36.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.0873132290783094,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.0006629392275838419,-0.029944903481632923,0.012320441154597905,0.0873132290783094,-0.39670117467533234,-0.07811098808385636,-0.19641866464220684,-0.3161172410854736,0.04408909514359884,False,-6.888849543754849,1.210417866067422,5,100.0,2573.0,407.0,158.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.0873132290783094,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,0.0,-0.04802186467268904,0.0370132987756423,0.04830217756653554,-0.90188081157342,-0.16680816933831083,-0.4291250558304216,-0.7071254477681976,0.030426487818692175,False,-2.2284794413546565,-0.6983468719357984,5,20.0,565.0,86.0,32.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.04830217756653554,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,0.0,-0.06084234794454875,0.0370132987756423,0.1531319928534535,-0.44136952906755866,-0.08658712743035842,-0.2180301512206569,-0.35138431958787386,0.07877085679603386,False,-4.242748229623615,0.4854980391928107,5,81.0,2094.0,331.0,128.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.1531319928534535,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,0.0,-0.06246554029929709,0.0370132987756423,0.10390164789654713,-0.6472421781905998,-0.12424359276884006,-0.3153640225368346,-0.5124270627022479,0.05514874595553606,False,-3.532826402010195,-0.32466219127682966,5,38.0,1017.0,158.0,60.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.10390164789654713,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,-0.04802186467268904,-0.06084234794454875,0.04830217756653554,0.1531319928534535,-0.09125018763702503,-0.018234854099727974,-0.04560136230883044,-0.07298495720194544,0.08028466166233009,False,-2.11493522538743,1.5082552941589678,5,1886.0,47210.0,7549.0,2947.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.1531319928534535,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,-0.04802186467268904,-0.06246554029929709,0.04830217756653554,0.10390164789654713,-0.14406536771774434,-0.028753396357711125,-0.07193936577639512,-0.11519252414229353,0.057290166680869385,False,-1.5709318276811883,0.8874405777787429,5,757.0,18988.0,3034.0,1184.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.10390164789654713,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,-0.06084234794454875,-0.06246554029929709,0.1531319928534535,0.10390164789654713,-0.010024520445158313,-0.0020048839417504075,-0.005012228742333567,-0.008019596208693549,0.09252696859684773,False,-0.8600351842550898,0.8243268578827823,5,156211.0,3905344.0,624851.0,244081.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.1531319928534535,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.10668494129358588,0.10917198126649175,0.23982506706801415,0.4627081506476493,0.09060185499036033,0.2282991637944962,0.36819576343940597,0.13175221467572065,False,-0.13847186887508678,2.3721154425873894,5,74.0,1913.0,302.0,116.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.23982506706801415,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,0.0,-0.02558435209310206,0.10917198126649175,0.06441360722030387,-0.23066962046271058,-0.045889751727274955,-0.1149525321815221,-0.18429055089642415,0.06337908623667354,False,-1.4224207086671474,0.5145609940273114,5,296.0,7455.0,1188.0,463.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.10917198126649175,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.001963953652990791,0.10917198126649175,0.10161003399761936,0.015049612728535007,0.0030098543752614415,0.007524699847041643,0.012039622011224455,0.07457063849573871,False,-0.5918654730101385,0.6360445441560745,5,69309.0,1732794.0,277243.0,108296.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.10917198126649175,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,0.10668494129358588,-0.02558435209310206,0.23982506706801415,0.06441360722030387,-0.6087388145017253,-0.11739744848420698,-0.29747972214450324,-0.4825209420770479,0.12416236908712425,False,-4.474331040169316,-0.21923956551458726,5,43.0,1139.0,178.0,68.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.23982506706801415,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,0.10668494129358588,0.001963953652990791,0.23982506706801415,0.10161003399761936,-0.4594948397213785,-0.08999877425453955,-0.226755165671034,-0.3656657462024992,0.13023119998984004,False,-2.526561739026287,0.17086665609948276,5,75.0,1939.0,306.0,118.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.23982506706801415,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,-0.02558435209310206,0.001963953652990791,0.06441360722030387,0.10161003399761936,0.261695877311473,0.05198317011386959,0.13029025781729128,0.20899887105630902,0.06015337023835187,False,-0.4126317360806879,1.3901822678450586,5,230.0,5810.0,925.0,360.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,activated_myeloid_cd44,discrete_celltype,0.10161003399761936,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,-0.0008705062972256955,0.015481422599589761,0.034785075437701735,-0.026129337696218034,-0.005225510771525363,-0.01306411138427758,-0.020903113370987964,0.019037304949189166,False,-1.3481997645772275,1.2196761313921405,5,22993.0,574884.0,91977.0,35927.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.034785075437701735,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,0.011592636263733233,0.015481422599589761,0.02881743279644347,0.4050029098376153,0.07969339231650285,0.20044653520723096,0.3226791227785671,0.016356335765419956,False,-0.20788640551957774,1.9194509692184405,5,96.0,2472.0,391.0,151.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.02881743279644347,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,0.0006007309646154368,0.015481422599589761,0.029533695396999293,0.020589056349281272,0.004117636719430464,0.010294255435264894,0.01647107052344977,0.016672684318293093,False,-1.0457596898295807,1.1344530472300076,5,37031.0,925853.0,148132.0,57863.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.029533695396999293,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,-0.0008705062972256955,0.011592636263733233,0.034785075437701735,0.02881743279644347,0.31532395625698806,0.06244391640242225,0.15668826634331418,0.25163367165536843,0.02258564757862909,False,-0.19549258623958657,1.1840325161390093,5,158.0,4026.0,640.0,248.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.034785075437701735,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,-0.0008705062972256955,0.0006007309646154368,0.034785075437701735,0.029533695396999293,0.03684759979293132,0.007368519501085416,0.018422236602035538,0.029477079274970158,0.022815787500157305,False,-0.6161021066370519,0.7299662195379766,5,11562.0,289120.0,46255.0,18067.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.034785075437701735,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.011592636263733233,0.0006007309646154368,0.02881743279644347,0.029533695396999293,-0.30443736123192,-0.060328336512921445,-0.15134201208193898,-0.24298687559596976,0.020631793407143943,False,-1.0215543855819496,0.14970868208427893,5,170.0,4314.0,686.0,266.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.029533695396999293,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,0.0,-0.02250601200890423,0.020390041387984725,0.01916035377293912,-0.9192737332298573,-0.16952850007425807,-0.43657832229101556,-0.7202035311233406,0.013989933385365997,False,-1.9505176807378741,-0.7244900937657311,5,19.0,547.0,83.0,31.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.020390041387984725,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,0.0,-0.08971800475044237,0.020390041387984725,0.07200450811553621,-1.3701304390149092,-0.2307149522106919,-0.6131278000119145,-1.0469686113595995,0.03741792009440146,False,-7.0465916692782535,-1.262190559018886,5,9.0,295.0,42.0,15.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.07200450811553621,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,0.0,-0.11703131989379811,0.020390041387984725,0.1523967260886243,-0.8698924771528904,-0.1617394613905422,-0.4153045916401955,-0.6829932365325352,0.07687736323251292,False,-10.830479406872193,-0.801189308922004,5,21.0,601.0,92.0,34.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.1523967260886243,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,-0.02250601200890423,-0.08971800475044237,0.01916035377293912,0.07200450811553621,-1.030915455482491,-0.18637536556428963,-0.483351506427136,-0.8033866487302398,0.03725509477126754,False,-6.156417600483202,-0.9147334539124663,5,15.0,452.0,68.0,25.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.07200450811553621,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,-0.02250601200890423,-0.11703131989379811,0.01916035377293912,0.1523967260886243,-0.7033293817631617,-0.13403551193775817,-0.34111833077460646,-0.5557901566547676,0.07679824424951942,False,-10.183150535132627,-0.6370225411274862,5,32.0,874.0,135.0,51.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.1523967260886243,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,-0.08971800475044237,-0.11703131989379811,0.07200450811553621,0.1523967260886243,-0.18519755355011042,-0.03691290632984615,-0.09240070354398339,-0.14803111306687353,0.08427545804012504,False,-1.642939642002514,0.7759045597933469,5,458.0,11521.0,1839.0,717.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.1523967260886243,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,0.006004168897690593,0.07527038184462573,0.04800595511671679,0.07686173440936167,0.015363270682174437,0.03841668250203303,0.06148030730690758,0.044637994213741254,False,-0.7530261478772863,1.0389034851769219,5,2658.0,66508.0,10637.0,4154.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.07527038184462573,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,0.028157520739373762,0.07527038184462573,0.0054266898525876794,0.42641892408741655,0.08376073737387049,0.2108136557747663,0.3395914152855831,0.037732874744021094,False,-1.995990808476205,13.855899731333343,5,87.0,2238.0,354.0,137.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.07527038184462573,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,0.0008727564160363743,0.07527038184462573,0.045919420228286545,0.01131244511580111,0.00226246007013868,0.005656177318587298,0.00904992713934146,0.0440857787079284,False,-0.9149551683240776,0.9583980471358254,5,122667.0,3066732.0,490673.0,191668.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.07527038184462573,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,0.006004168897690593,0.028157520739373762,0.04800595511671679,0.0054266898525876794,0.5240576213820635,0.1020099595670657,0.2576070438966243,0.41638722002639333,0.024155851720775678,False,-0.3895299011618595,9.72049116050941,5,58.0,1509.0,237.0,91.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.04800595511671679,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,0.006004168897690593,0.0008727564160363743,0.04800595511671679,0.045919420228286545,-0.08827826650807752,-0.017641904872814498,-0.044117645059228675,-0.07060885674355936,0.03321582785649862,False,-0.7251059702949749,0.46968151683063075,5,2015.0,50437.0,8066.0,3149.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.04800595511671679,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.028157520739373762,0.0008727564160363743,0.0054266898525876794,0.045919420228286545,-0.6743789810606882,-0.1290086503741154,-0.32787005053150675,-0.5334381661323835,0.023119483757526624,False,-10.581451687827062,-0.6115413049303131,5,35.0,944.0,147.0,56.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,endothelial,discrete_celltype,0.045919420228286545,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,1.3877787807814457e-17,0.03174376624461736,0.04980377182762988,0.005123853619032337,0.7246058825865369,0.13769162690614764,0.35079142078227854,0.5721741523887625,0.02503332560891526,False,0.6696415234480999,12.634609220801963,5,30.0,828.0,128.0,48.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.04980377182762988,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,1.3877787807814457e-17,0.05495988039212295,0.04980377182762988,0.09376884613669614,0.5915857952839989,0.11431638560477178,0.2894614042637826,0.4691637611683745,0.05308722114140562,False,0.18530913916030067,2.337041661662612,5,45.0,1202.0,188.0,72.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.09376884613669614,False,,False
